sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
RPS14__P1P2__secondary__FWD__39	RPS14__P1P2	1383.8	130.92/94.579	1383.8	112.75	-3.6058	660.23	1.3459e+12	3.783	7.7469e-05	0.99992	0.00015494	0.0042257	False
WDR82_-_52312175.23-P1P2	WDR82__P1P2	2953.9	180.14/156.52	2953.9	168.33	-4.1252	279.1	2.873e+12	3.7777	7.9128e-05	0.99992	0.00015826	0.0042257	False
SMN2__69345238__RVS__229	SMN2__69345238	3408.7	163.38/200.04	3408.7	181.71	-4.222	671.77	3.3153e+12	3.7765	7.9509e-05	0.99992	0.00015902	0.0042257	False
FUBP3_-_133454989.23-P1P2	FUBP3__P1P2	2665.9	91.118/236.87	2665.9	163.99	-4.0147	10621	2.5929e+12	3.7714	8.1152e-05	0.99992	0.0001623	0.0042257	False
AATF_-_35306340.23-P1P2	AATF__P1P2	2325.4	178.05/133.08	2325.4	155.56	-3.8933	1011	2.2617e+12	3.7675	8.2432e-05	0.99992	0.00016486	0.0042257	False
MDM2__P1P2__primary__FWD__56	MDM2__P1P2	2438.5	149.77/171.58	2438.5	160.68	-3.9154	237.89	2.3717e+12	3.7654	8.314e-05	0.99992	0.00016628	0.0042257	False
WEE1_-_9595630.23-P1P2	WEE1__P1P2	4030.3	237.75/187.48	4030.3	212.61	-4.2382	1263.1	3.9199e+12	3.7583	8.5544e-05	0.99991	0.00017109	0.0042257	False
ORC5_+_103848420.23-P1P2	ORC5__P1P2	4457.7	123.59/326.42	4457.7	225	-4.3022	20572	4.3355e+12	3.7567	8.6073e-05	0.99991	0.00017215	0.0042257	False
GTF2H2_+_70363440.23-ENST00000274400.5_ENST00000330280.7	GTF2H2__ENST00000274400.5_ENST00000330280.7	3182.4	200.04/183.3	3182.4	191.67	-4.0464	140.15	3.0952e+12	3.7546	8.68e-05	0.99991	0.0001736	0.0042257	False
DDX10_+_108536212.23-P1P2	DDX10__P1P2	2743.6	146.63/210.08	2743.6	178.36	-3.9357	2013.3	2.6685e+12	3.7541	8.6999e-05	0.99991	0.000174	0.0042257	False
AATF_-_35306346.23-P1P2	AATF__P1P2	1895.7	136.15/160.7	1895.7	148.43	-3.666	301.27	1.8438e+12	3.7537	8.7119e-05	0.99991	0.00017424	0.0042257	False
AATF_-_35306312.23-P1P2	AATF__P1P2	2478.5	144.53/195.02	2478.5	169.77	-3.8599	1274.3	2.4106e+12	3.7537	8.7136e-05	0.99991	0.00017427	0.0042257	False
CENPF_+_214776771.23-P1P2	CENPF__P1P2	2877.3	229.37/138.94	2877.3	184.15	-3.9584	4088.6	2.7985e+12	3.752	8.7712e-05	0.99991	0.00017542	0.0042257	False
PRPF40A_+_153573726.23-P1P2	PRPF40A__P1P2	3096.7	201.09/181.63	3096.7	191.36	-4.0094	189.41	3.0119e+12	3.7516	8.7851e-05	0.99991	0.0001757	0.0042257	False
NRF1_-_129251633.23-P1P2	NRF1__P1P2	3759.5	190.62/236.87	3759.5	213.74	-4.1303	1069.6	3.6565e+12	3.7482	8.9046e-05	0.99991	0.00017809	0.0042257	False
DROSHA__31531421__RVS__39	DROSHA__31531421	3453.3	202.14/210.92	3453.3	206.53	-4.057	38.576	3.3586e+12	3.7462	8.9781e-05	0.99991	0.00017956	0.0042257	False
RAD9A_-_67159466.23-P1P2	RAD9A__P1P2	2689.9	145.58/219.29	2689.9	182.43	-3.8748	2716.6	2.6162e+12	3.7459	8.9874e-05	0.99991	0.00017975	0.0042257	False
LRRC28_+_99791687.23-P1P2	LRRC28__P1P2	3168.7	174.91/226.82	3168.7	200.86	-3.9729	1347.7	3.0819e+12	3.7423	9.1161e-05	0.99991	0.00018232	0.0042257	False
SGK3__ENST00000522398.1_ENST00000396596.1__secondary__FWD__53	SGK3__ENST00000396596.1_ENST00000522398.1	1852.3	158.15/152.33	1852.3	155.24	-3.5683	16.919	1.8016e+12	3.7395	9.218e-05	0.99991	0.00018436	0.0042257	False
BMS1_-_43278259.23-P1P2	BMS1__P1P2	2387.1	164.43/191.67	2387.1	178.05	-3.7374	370.93	2.3217e+12	3.737	9.3119e-05	0.99991	0.00018624	0.0042257	False
DHH_+_49488100.23-P1P2	DHH__P1P2	2804.2	237.75/148.98	2804.2	193.36	-3.8513	3939.4	2.7274e+12	3.7365	9.3295e-05	0.99991	0.00018659	0.0042257	False
DROSHA__31531421__RVS__48	DROSHA__31531421	3762.9	224.13/226.82	3762.9	225.48	-4.0548	3.6239	3.6598e+12	3.7349	9.3892e-05	0.99991	0.00018778	0.0042257	False
RASAL2_+_178063312.23-P1P2	RASAL2__P1P2	2783.6	99.497/294.62	2783.6	197.06	-3.8135	19036	2.7074e+12	3.7308	9.5428e-05	0.9999	0.00019086	0.0042257	False
ANAPC13__P1P2__primary__RVS__49	ANAPC13__P1P2	3950.3	224.13/246.07	3950.3	235.1	-4.0649	240.74	3.8421e+12	3.7305	9.5546e-05	0.9999	0.00019109	0.0042257	False
ORC5_-_103848433.23-P1P2	ORC5__P1P2	3477.3	168.62/274.53	3477.3	221.58	-3.966	5608.4	3.382e+12	3.7293	9.5989e-05	0.9999	0.00019198	0.0042257	False
DDX10_-_108536294.23-P1P2	DDX10__P1P2	2693.4	155.01/236.87	2693.4	195.94	-3.7741	3350.6	2.6196e+12	3.7281	9.6464e-05	0.9999	0.00019293	0.0042257	False
TRIM52_-_180688099.23-P1P2	TRIM52__P1P2	2969.9	215.75/202.55	2969.9	209.15	-3.8214	87.142	2.8885e+12	3.724	9.8052e-05	0.9999	0.0001961	0.0042257	False
ATPAF2__P1P2__primarysecondary__FWD__68	ATPAF2__P1P2	2491.1	146.63/236.87	2491.1	191.75	-3.6926	4071.5	2.4228e+12	3.7237	9.8164e-05	0.9999	0.00019633	0.0042257	False
TMEM68_-_56685856.23-P1P2	TMEM68__P1P2	3043	228.32/195.85	3043	212.09	-3.8365	527.01	2.9596e+12	3.7235	9.8225e-05	0.9999	0.00019645	0.0042257	False
IPO7_+_9406198.23-P1P2	IPO7__P1P2	3317.3	224.13/219.29	3317.3	221.71	-3.8972	11.716	3.2264e+12	3.7232	9.8339e-05	0.9999	0.00019668	0.0042257	False
MSI1_-_120806970.23-P1P2	MSI1__P1P2	3097.9	170.72/257.79	3097.9	214.25	-3.8476	3791	3.013e+12	3.7232	9.8345e-05	0.9999	0.00019669	0.0042257	False
PHF6_-_133507413.23-P1P2	PHF6__P1P2	3696.7	178.05/291.27	3696.7	234.66	-3.9718	6409.7	3.5954e+12	3.7226	9.8589e-05	0.9999	0.00019718	0.0042257	False
IPO7__P1P2__primary__RVS__28	IPO7__P1P2	2760.8	216.8/189.16	2760.8	202.98	-3.7591	382	2.6851e+12	3.7223	9.8702e-05	0.9999	0.0001974	0.0042257	False
NDUFAF6__P1P2__secondary__RVS__75	NDUFAF6__P1P2	2622.5	216.8/179.11	2622.5	197.96	-3.721	710.06	2.5506e+12	3.7221	9.8768e-05	0.9999	0.00019754	0.0042257	False
TMEM68__P1P2__primary__RVS__32	TMEM68__P1P2	2740.2	198.99/205.9	2740.2	202.45	-3.7521	23.831	2.6651e+12	3.722	9.8812e-05	0.9999	0.00019762	0.0042257	False
PGPEP1_-_18451728.23-P1P2	PGPEP1__P1P2	2805.3	213.66/199.2	2805.3	206.43	-3.758	104.47	2.7285e+12	3.7201	9.9578e-05	0.9999	0.00019916	0.0042257	False
DDX10_-_108536187.23-P1P2	DDX10__P1P2	2266	143.49/228.5	2266	185.99	-3.5997	3613.4	2.2039e+12	3.7194	9.9841e-05	0.9999	0.00019968	0.0042257	False
POLR1B_-_113300298.23-P1P2	POLR1B__P1P2	2111.7	147.67/211.76	2111.7	179.72	-3.5473	2053.3	2.0539e+12	3.7192	9.9938e-05	0.9999	0.00019988	0.0042257	False
RPL34_+_109541928.23-P1P2	RPL34__P1P2	1680.9	107.88/215.1	1680.9	161.49	-3.3717	5749	1.6349e+12	3.7173	0.00010067	0.9999	0.00020134	0.0042257	False
EIF3F__P1P2__primarysecondary__FWD__61	EIF3F__P1P2	2829.3	284.88/136.43	2829.3	210.65	-3.7412	11018	2.7518e+12	3.716	0.00010118	0.9999	0.00020237	0.0042257	False
MEX3A__P1P2__secondary__FWD__63	MEX3A__P1P2	2144.9	135.11/233.52	2144.9	184.31	-3.5335	4842.4	2.0861e+12	3.7148	0.0001017	0.9999	0.0002034	0.0042257	False
RPS14_+_149829225.23-P1P2	RPS14__P1P2	2234	254.5/123.87	2234	189.19	-3.5548	8532	2.1728e+12	3.7133	0.00010228	0.9999	0.00020457	0.0042257	False
NRF1__P1P2__secondary__RVS__63	NRF1__P1P2	2689.9	212.61/205.06	2689.9	208.84	-3.6808	28.491	2.6162e+12	3.7118	0.00010288	0.9999	0.00020576	0.0042257	False
MCM7__P1P2__primary__FWD__52	MCM7__P1P2	3047.6	231.46/216.78	3047.6	224.12	-3.7594	107.8	2.9641e+12	3.7098	0.00010372	0.9999	0.00020744	0.0042257	False
RPL34_+_109541975.23-P1P2	RPL34__P1P2	2144.9	192.71/183.3	2144.9	188	-3.5051	44.282	2.0861e+12	3.7097	0.00010374	0.9999	0.00020747	0.0042257	False
PDIA4_+_148725194.23-P1P2	PDIA4__P1P2	3135.6	161.29/294.62	3135.6	227.95	-3.7761	8888.2	3.0497e+12	3.7091	0.000104	0.9999	0.000208	0.0042257	False
RPS14__P1P2__secondary__FWD__40	RPS14__P1P2	1308.4	112.07/182.46	1308.4	147.26	-3.1427	2477.9	1.2725e+12	3.7089	0.00010406	0.9999	0.00020813	0.0042257	False
HEXIM2__P2__primarysecondary__RVS__373	HEXIM2__P2	3672.7	288.02/206.73	3672.7	247.38	-3.8866	3303.5	3.572e+12	3.7084	0.00010427	0.9999	0.00020854	0.0042257	False
ORC5__P1P2__primarysecondary__FWD__49	ORC5__P1P2	4391.4	288.02/258.63	4391.4	273.32	-4.0011	431.89	4.2711e+12	3.7058	0.00010534	0.99989	0.00021069	0.0042257	False
LIAS__P1P2__primary__RVS__41	LIAS__P1P2	2635.1	228.32/196.69	2635.1	212.51	-3.626	500.18	2.5629e+12	3.7048	0.00010577	0.99989	0.00021155	0.0042257	False
FAM58A_+_152864198.23-P1P2	FAM58A__P1P2	3217.9	282.78/188.32	3217.9	235.55	-3.7663	4461.3	3.1297e+12	3.7041	0.00010608	0.99989	0.00021217	0.0042257	False
NUTF2__P1P2__primary__RVS__61	NUTF2__P1P2	2945.9	217.85/233.52	2945.9	225.68	-3.7005	122.81	2.8652e+12	3.7037	0.00010623	0.99989	0.00021247	0.0042257	False
RPS11_-_49999781.23-P1P2	RPS11__P1P2	2324.3	187.47/215.1	2324.3	201.29	-3.5229	381.74	2.2606e+12	3.7026	0.00010669	0.99989	0.00021338	0.0042257	False
IPO7__P1P2__primary__RVS__34	IPO7__P1P2	3311.6	223.08/259.46	3311.6	241.27	-3.7732	661.82	3.2208e+12	3.7016	0.00010711	0.99989	0.00021422	0.0042257	False
USMG5__P1P2__primary__FWD__65	USMG5__P1P2	3825.8	250.31/269.51	3825.8	259.91	-3.8745	184.22	3.7209e+12	3.7011	0.00010734	0.99989	0.00021467	0.0042257	False
BTAF1_+_93683628.23-P1P2	BTAF1__P1P2	3950.3	217.85/313.03	3950.3	265.44	-3.8905	4530.1	3.8421e+12	3.6998	0.00010788	0.99989	0.00021575	0.0042257	False
RPL14_+_40498894.23-P1P2	RPL14__P1P2	1311.8	188.52/118.85	1311.8	153.69	-3.0853	2426.9	1.2759e+12	3.6985	0.00010846	0.99989	0.00021692	0.0042257	False
SUPT4H1__P1P2__primary__RVS__84	SUPT4H1__P1P2	3685.2	270.21/248.58	3685.2	259.4	-3.8234	233.91	3.5842e+12	3.6968	0.00010915	0.99989	0.00021831	0.0042257	False
RPL36A__P1P2__primarysecondary__FWD__100	RPL36A__P1P2	2876.2	307.92/151.49	2876.2	229.71	-3.6405	12234	2.7974e+12	3.6962	0.00010943	0.99989	0.00021886	0.0042257	False
RPS11_+_49999766.23-P1P2	RPS11__P1P2	2335.7	191.66/222.64	2335.7	207.15	-3.4888	479.72	2.2717e+12	3.696	0.00010953	0.99989	0.00021905	0.0042257	False
GTF2H2_+_70363453.23-ENST00000274400.5_ENST00000330280.7	GTF2H2__ENST00000274400.5_ENST00000330280.7	3766.4	297.44/229.33	3766.4	263.39	-3.8328	2319.5	3.6632e+12	3.6957	0.00010963	0.99989	0.00021926	0.0042257	False
SMN2__69345238__RVS__1	SMN2__69345238	3475	310.01/196.69	3475	253.35	-3.7725	6420.8	3.3797e+12	3.6954	0.00010979	0.99989	0.00021958	0.0042257	False
ARHGAP4__P1__primarysecondary__RVS__44	ARHGAP4__P1	4728.5	269.17/322.24	4728.5	295.7	-3.9946	1408.4	4.5989e+12	3.6953	0.00010983	0.99989	0.00021965	0.0042257	False
MANSC1_+_12503132.23-P1P2	MANSC1__P1P2	2757.3	284.88/168.23	2757.3	226.55	-3.5995	6802.7	2.6818e+12	3.6943	0.00011023	0.99989	0.00022047	0.0042257	False
C11orf58__P1P2__primarysecondary__FWD__50	C11orf58__P1P2	2367.7	188.52/231.84	2367.7	210.18	-3.4875	938.47	2.3028e+12	3.694	0.00011037	0.99989	0.00022075	0.0042257	False
ESYT2_-_158622205.23-P1P2	ESYT2__P1P2	4262.3	283.83/282.06	4262.3	282.95	-3.9083	1.558	4.1455e+12	3.6933	0.0001107	0.99989	0.00022139	0.0042257	False
RPL9__P1P2__secondary__FWD__73	RPL9__P1P2	1389.5	108.92/216.78	1389.5	162.85	-3.0852	5816.4	1.3515e+12	3.6911	0.00011166	0.99989	0.00022333	0.0042257	False
RPL14_+_40498846.23-P1P2	RPL14__P1P2	1861.5	93.213/284.57	1861.5	188.89	-3.294	18310	1.8105e+12	3.6905	0.00011189	0.99989	0.00022378	0.0042257	False
NPLOC4_+_79604076.23-P1P2	NPLOC4__P1P2	2727.6	274.4/184.97	2727.6	229.69	-3.5642	3998.8	2.6529e+12	3.6895	0.00011237	0.99989	0.00022473	0.0042257	False
WDR70__P1P2__primary__RVS__76	WDR70__P1P2	3575.5	327.82/198.37	3575.5	263.09	-3.7595	8378.9	3.4775e+12	3.6894	0.00011239	0.99989	0.00022479	0.0042257	False
RPS14_+_149829238.23-P1P2	RPS14__P1P2	1245.5	171.76/139.78	1245.5	155.77	-2.9912	511.59	1.2114e+12	3.6884	0.00011282	0.99989	0.00022564	0.0042257	False
TINF2_+_24711839.23-P1P2	TINF2__P1P2	2688.8	170.72/287.92	2688.8	229.32	-3.5458	6868.6	2.6151e+12	3.688	0.000113	0.99989	0.00022599	0.0042257	False
DROSHA__31531421__FWD__48	DROSHA__31531421	2694.5	249.27/210.08	2694.5	229.67	-3.5466	767.68	2.6207e+12	3.6879	0.00011305	0.99989	0.0002261	0.0042257	False
PRPF40A_+_153573736.23-P1P2	PRPF40A__P1P2	5493	262.88/393.38	5493	328.13	-4.0611	8515.2	5.3425e+12	3.6879	0.00011306	0.99989	0.00022611	0.0042257	False
CNOT3_+_54641532.23-P1P2	CNOT3__P1P2	3854.3	289.07/262.81	3854.3	275.94	-3.7992	344.6	3.7487e+12	3.6868	0.00011353	0.99989	0.00022707	0.0042257	False
PABPC4__P1P2__primary__RVS__29	PABPC4__P1P2	2617.9	203.18/256.95	2617.9	230.07	-3.5026	1445.6	2.5462e+12	3.6838	0.00011489	0.99989	0.00022978	0.0042257	False
RBM7_+_114271574.23-P1P2	RBM7__P1P2	3468.1	337.24/194.18	3468.1	265.71	-3.7012	10233	3.3731e+12	3.683	0.00011526	0.99988	0.00023052	0.0042257	False
HUS1__P1P2__primary__FWD__69	HUS1__P1P2	3681.8	302.68/245.24	3681.8	273.96	-3.7435	1649.9	3.5809e+12	3.6828	0.00011533	0.99988	0.00023067	0.0042257	False
NEDD8-MDP1_+_24701514.23-P1P2	NEDD8-MDP1__P1P2	3754.9	217.85/336.47	3754.9	277.16	-3.7552	7035.5	3.652e+12	3.6824	0.00011554	0.99988	0.00023107	0.0042257	False
SCAF11_-_46384299.23-P1P2	SCAF11__P1P2	2246.6	147.67/281.23	2246.6	214.45	-3.3829	8918	2.185e+12	3.6822	0.00011562	0.99988	0.00023123	0.0042257	False
ABCB10_+_229694285.23-P1P2	ABCB10__P1P2	3847.5	316.3/246.07	3847.5	281.18	-3.7696	2465.6	3.7421e+12	3.6818	0.00011579	0.99988	0.00023159	0.0042257	False
FAM115A__143579171__RVS__35	FAM115A__143579171	3276.1	262.88/256.95	3276.1	259.92	-3.6508	17.57	3.1864e+12	3.6813	0.00011601	0.99988	0.00023202	0.0042257	False
RPS8_+_45241261.23-P1P2	RPS8__P1P2	1794	162.34/225.15	1794	193.74	-3.2044	1972.6	1.7449e+12	3.6794	0.0001169	0.99988	0.0002338	0.0042257	False
LIAS_+_39460685.23-P1P2	LIAS__P1P2	2438.5	230.41/224.31	2438.5	227.36	-3.4172	18.622	2.3717e+12	3.6778	0.00011765	0.99988	0.00023529	0.0042257	False
DDX10__P1P2__primarysecondary__RVS__65	DDX10__P1P2	2395.1	135.11/316.38	2395.1	225.74	-3.4016	16430	2.3295e+12	3.6773	0.00011786	0.99988	0.00023573	0.0042257	False
NRF1_-_129251592.23-P1P2	NRF1__P1P2	3123	277.54/241.05	3123	259.3	-3.5852	665.88	3.0374e+12	3.6758	0.00011854	0.99988	0.00023708	0.0042257	False
H2AFZ_+_100871399.23-P1P2	H2AFZ__P1P2	3037.3	233.56/278.72	3037.3	256.14	-3.5627	1019.7	2.9541e+12	3.6754	0.00011874	0.99988	0.00023747	0.0042257	False
TGDS__P1P2__primary__FWD__82	TGDS__P1P2	2533.4	294.3/174.09	2533.4	234.2	-3.4297	7225.2	2.464e+12	3.6751	0.00011889	0.99988	0.00023778	0.0042257	False
PPM1G_-_27632090.23-P1	PPM1G__P1	3184.7	240.89/287.92	3184.7	264.41	-3.5854	1106.1	3.0975e+12	3.6733	0.0001197	0.99988	0.00023939	0.0042257	False
NFYB_+_104531929.23-P1P2	NFYB__P1P2	3344.7	246.12/297.97	3344.7	272.05	-3.6151	1343.8	3.253e+12	3.6723	0.00012017	0.99988	0.00024034	0.0042257	False
MEX3A_+_156052061.23-P1P2	MEX3A__P1P2	2672.8	246.12/240.21	2672.8	243.17	-3.4529	17.465	2.5995e+12	3.6723	0.00012018	0.99988	0.00024036	0.0042257	False
DEGS1__P1P2__primary__RVS__26	DEGS1__P1P2	2729.9	235.65/259.46	2729.9	247.56	-3.4577	283.55	2.6551e+12	3.6705	0.00012106	0.99988	0.00024212	0.0042257	False
RPL34__P1P2__secondary__RVS__89	RPL34__P1P2	1938	208.42/209.25	1938	208.83	-3.208	0.3408	1.8849e+12	3.6701	0.00012123	0.99988	0.00024246	0.0042257	False
PIP4K2C_-_57985075.23-P1P2	PIP4K2C__P1P2	2500.2	225.18/251.1	2500.2	238.14	-3.3867	335.85	2.4317e+12	3.6691	0.00012169	0.99988	0.00024338	0.0042257	False
KIAA0020__P1__primarysecondary__FWD__85	KIAA0020__P1	3075	364.47/167.4	3075	265.94	-3.5265	19420	2.9908e+12	3.6674	0.00012252	0.99988	0.00024504	0.0042257	False
RPS8__P1P2__primary__RVS__57	RPS8__P1P2	2783.6	295.35/212.59	2783.6	253.97	-3.4491	3424.2	2.7074e+12	3.6664	0.00012299	0.99988	0.00024598	0.0042257	False
non-targeting_00342	negative_control__na	2846.5	296.4/220.96	2846.5	258.68	-3.4549	2845.1	2.7685e+12	3.6646	0.00012388	0.99988	0.00024775	0.0042257	False
GTF3C4__P1P2__primary__FWD__36	GTF3C4__P1P2	2514	302.68/184.14	2514	243.41	-3.3632	7026.4	2.4451e+12	3.6642	0.00012404	0.99988	0.00024809	0.0042257	False
MEAF6_-_37980319.23-P1P2	MEAF6__P1P2	2371.1	247.17/225.99	2371.1	236.58	-3.3197	224.43	2.3061e+12	3.664	0.00012415	0.99988	0.00024829	0.0042257	False
RAD9A__P1P2__primarysecondary__FWD__35	RAD9A__P1P2	2870.5	237.75/283.74	2870.5	260.74	-3.4556	1057.6	2.7918e+12	3.6636	0.00012434	0.99988	0.00024868	0.0042257	False
SAE1__P1P2__secondary__FWD__28	SAE1__P1P2	3793.8	317.34/284.57	3793.8	300.96	-3.6516	536.91	3.6898e+12	3.6626	0.00012481	0.99988	0.00024963	0.0042257	False
UBA3__P1P2__primarysecondary__FWD__68	UBA3__P1P2	3603	225.18/364.09	3603	294.63	-3.6077	9648	3.5042e+12	3.6615	0.00012539	0.99987	0.00025078	0.0042257	False
TBCC__P1P2__primary__FWD__6	TBCC__P1P2	3165.3	355.05/197.53	3165.3	276.29	-3.5133	12406	3.0786e+12	3.6613	0.00012546	0.99987	0.00025092	0.0042257	False
USP1_+_62903144.23-P1P2	USP1__P1P2	2821.3	260.79/261.98	2821.3	261.38	-3.4272	0.70643	2.744e+12	3.6608	0.00012573	0.99987	0.00025145	0.0042257	False
KIAA0020_+_2843962.23-P1	KIAA0020__P1	3488.7	270.21/311.36	3488.7	290.79	-3.5801	846.44	3.3931e+12	3.6607	0.00012576	0.99987	0.00025153	0.0042257	False
RRNAD1__P1P2__secondary__FWD__100	RRNAD1__P1P2	4269.1	322.58/323.08	4269.1	322.83	-3.721	0.12275	4.1522e+12	3.6598	0.0001262	0.99987	0.00025239	0.0042257	False
HYDIN__71263838__FWD__98	HYDIN__71263838	4317.1	379.14/279.55	4317.1	329.34	-3.7084	4958.5	4.1988e+12	3.6561	0.00012803	0.99987	0.00025605	0.0042257	False
SMN2__69345238__FWD__91	SMN2__69345238	3095.6	266.02/297.97	3095.6	281.99	-3.4518	510.15	3.0108e+12	3.6532	0.00012949	0.99987	0.00025897	0.0042257	False
GTF2H2_+_70363416.23-ENST00000274400.5_ENST00000330280.7	GTF2H2__ENST00000274400.5_ENST00000330280.7	3607.5	369.71/240.21	3607.5	304.96	-3.56	8384.6	3.5087e+12	3.6528	0.0001297	0.99987	0.0002594	0.0042257	False
MAPRE1_-_31408142.23-P1P2	MAPRE1__P1P2	2857.9	308.96/234.36	2857.9	271.66	-3.3903	2783.3	2.7796e+12	3.6525	0.00012983	0.99987	0.00025966	0.0042257	False
ARHGAP11B__30918117__RVS__28	ARHGAP11B__30918117	4040.6	272.31/375.81	4040.6	324.06	-3.6362	5355.9	3.9299e+12	3.6518	0.00013022	0.99987	0.00026043	0.0042257	False
SMN1__70220656__FWD__94	SMN1__70220656	3640.7	330.96/284.57	3640.7	307.77	-3.56	1075.8	3.5409e+12	3.6516	0.0001303	0.99987	0.00026059	0.0042257	False
