id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ATR__P1P2	5	1.3541e-08	2.4115e-07	5e-06	52	5	-7.2982	1.0	1.0	1.0	20482	0	0
LSM7__P1P2	5	1.3663e-08	2.4115e-07	5e-06	53	5	-6.256	1.0	1.0	1.0	20481	0	0
CTR9__P1P2	5	1.3761e-08	2.4115e-07	5e-06	54	5	-6.8909	1.0	1.0	1.0	20480	0	0
MED21__P1P2	5	1.4009e-08	2.4115e-07	5e-06	55	5	-6.7518	1.0	1.0	1.0	20479	0	0
RFC4__P1P2	5	1.5491e-08	2.4115e-07	5e-06	56	5	-7.1645	1.0	1.0	1.0	20478	0	0
CHORDC1__P1P2	5	1.5572e-08	2.4115e-07	5e-06	57	5	-6.7974	1.0	1.0	1.0	20477	0	0
RCL1__P1P2	5	1.6557e-08	2.4115e-07	5e-06	58	5	-7.3713	1.0	1.0	1.0	20385	0	0
GINS2__P1P2	5	1.8206e-08	2.4115e-07	5e-06	59	5	-6.8134	1.0	1.0	1.0	20475	0	0
HAUS1__P1P2	5	1.883e-08	2.4115e-07	5e-06	60	5	-7.1414	1.0	1.0	1.0	20474	0	0
TUBA1B__P1P2	5	1.9471e-08	2.4115e-07	5e-06	61	5	-7.0612	1.0	1.0	1.0	20473	0	0
NMD3__P1P2	5	2.0736e-08	2.4115e-07	5e-06	62	5	-7.433	1.0	1.0	1.0	20472	0	0
EXOSC5__P1P2	5	2.3541e-08	2.4115e-07	5e-06	63	5	-6.6599	1.0	1.0	1.0	20471	0	0
TARS2__P1P2	5	2.4971e-08	2.4115e-07	5e-06	64	4	-8.1481	0.99982	1.0	1.0	19218	0	0
GINS1__P1P2	5	2.5614e-08	2.4115e-07	5e-06	65	5	-7.3638	1.0	1.0	1.0	20470	0	0
PRPF4B__P1P2	5	2.635e-08	2.4115e-07	5e-06	66	5	-6.9998	1.0	1.0	1.0	20469	0	0
TAMM41__P1P2	5	2.7572e-08	2.4115e-07	5e-06	67	5	-7.1788	1.0	1.0	1.0	20467	0	0
TUBGCP4__P1P2	5	2.8004e-08	2.4115e-07	5e-06	68	5	-7.1884	1.0	1.0	1.0	20466	0	0
MRPL33__P1P2	5	2.9287e-08	2.4115e-07	5e-06	69	5	-6.9745	1.0	1.0	1.0	20465	0	0
MRPS35__P1P2	5	2.9512e-08	2.4115e-07	5e-06	70	5	-7.3152	1.0	1.0	1.0	20464	0	0
BCAS2__P1P2	5	3.0337e-08	2.4115e-07	5e-06	71	5	-7.0258	1.0	1.0	1.0	20463	0	0
POLN__P1P2	5	3.0639e-08	2.4115e-07	5e-06	72	5	-6.8411	1.0	1.0	1.0	20462	0	0
RABGGTB__P1P2	5	3.118e-08	2.4115e-07	5e-06	73	5	-6.9649	1.0	1.0	1.0	20461	0	0
SEC61A1__P1	5	3.4278e-08	2.4115e-07	5e-06	74	5	-6.1122	1.0	1.0	1.0	20460	0	0
CENPM__P1P2	5	3.5469e-08	2.4115e-07	5e-06	75	5	-6.9466	1.0	1.0	1.0	20459	0	0
NUPL1__P1P2	4	3.5784e-08	2.4115e-07	5e-06	76	4	-7.1661	1.0	1.0	1.0	20458	0	0
RPP40__P1P2	5	3.7398e-08	2.4115e-07	5e-06	77	5	-6.9678	1.0	1.0	1.0	20457	0	0
COPS5__P1P2	5	3.7728e-08	2.4115e-07	5e-06	78	5	-6.6186	1.0	1.0	1.0	20456	0	0
PFDN2__P1P2	5	4.0801e-08	2.4115e-07	5e-06	79	5	-6.9098	1.0	1.0	1.0	20455	0	0
FAM98B__P1P2	5	4.1988e-08	2.4115e-07	5e-06	80	5	-6.9872	1.0	1.0	1.0	20454	0	0
ZRSR2__P1P2	5	4.241e-08	2.4115e-07	5e-06	81	5	-5.9472	1.0	1.0	1.0	20453	0	0
LARS2__P1P2	5	4.2592e-08	2.4115e-07	5e-06	82	5	-6.7896	1.0	1.0	1.0	20452	0	0
SKA1__P1P2	5	4.5079e-08	2.4115e-07	5e-06	83	5	-7.2107	1.0	1.0	1.0	20451	0	0
EIF3M__P1P2	5	4.7216e-08	2.4115e-07	5e-06	84	5	-6.4187	1.0	1.0	1.0	20450	0	0
SNRPF__P1P2	5	5.3096e-08	2.4115e-07	5e-06	85	5	-6.4842	1.0	1.0	1.0	20448	0	0
SHFM1__P1P2	5	5.346e-08	2.4115e-07	5e-06	86	5	-7.1593	1.0	1.0	1.0	20447	0	0
UBE2T__P1P2	5	5.3916e-08	2.4115e-07	5e-06	87	4	-7.7842	0.99992	1.0	1.0	19396	0	0
NKAP__P1P2	5	5.5832e-08	2.4115e-07	5e-06	88	5	-6.4185	1.0	1.0	1.0	20446	0	0
DBR1__P1P2	5	5.6743e-08	2.4115e-07	5e-06	89	5	-7.5261	1.0	1.0	1.0	20445	0	0
PTDSS1__P1P2	5	5.705e-08	2.4115e-07	5e-06	90	5	-6.6916	1.0	1.0	1.0	20444	0	0
TAF1A__P1P2	5	5.8494e-08	2.4115e-07	5e-06	91	4	-8.1803	0.93383	0.9737	1.0	17140	0	0
YEATS4__P1P2	5	5.868e-08	2.4115e-07	5e-06	92	5	-6.9663	1.0	1.0	1.0	20443	0	0
NARG2__P1P2	5	5.9947e-08	2.4115e-07	5e-06	93	5	-6.4139	1.0	1.0	1.0	20442	0	0
CCT4__P1P2	5	6.0427e-08	2.4115e-07	5e-06	94	5	-6.2459	1.0	1.0	1.0	20441	0	0
EIF3D__P1P2	5	6.1154e-08	2.4115e-07	5e-06	95	5	-6.0394	1.0	1.0	1.0	20440	0	0
KIAA1731__P1P2	5	6.313e-08	2.4115e-07	5e-06	96	5	-7.709	1.0	1.0	1.0	20370	0	0
RBM42__P1P2	5	6.346e-08	2.4115e-07	5e-06	97	5	-6.9527	1.0	1.0	1.0	20439	0	0
TBCA__P1P2	5	6.9082e-08	2.4115e-07	5e-06	98	5	-6.3793	1.0	1.0	1.0	20438	0	0
NCAPH__P1P2	5	7.0616e-08	2.4115e-07	5e-06	99	5	-6.9627	1.0	1.0	1.0	20437	0	0
PUF60__P1P2	5	7.1347e-08	2.4115e-07	5e-06	100	5	-5.8897	1.0	1.0	1.0	20436	0	0
PNISR__P1	5	7.3202e-08	2.4115e-07	5e-06	101	5	-6.5752	1.0	1.0	1.0	20435	0	0
CENPI__P1P2	5	7.4757e-08	2.4115e-07	5e-06	102	5	-6.4659	0.99999	1.0	1.0	19902	0	0
BUB1__P1P2	5	7.6929e-08	2.4115e-07	5e-06	103	5	-6.0978	1.0	1.0	1.0	20434	0	0
LONP1__P1P2	5	8.4525e-08	2.4115e-07	5e-06	104	5	-6.4288	1.0	1.0	1.0	20433	0	0
CCT6A__P1P2	5	8.463e-08	2.4115e-07	5e-06	105	5	-7.0037	1.0	1.0	1.0	20432	0	0
MCM6__P1P2	5	8.9252e-08	2.4115e-07	5e-06	106	5	-7.2697	1.0	1.0	1.0	20431	0	0
PPIE__P1P2	5	8.9973e-08	2.4115e-07	5e-06	107	4	-7.8993	0.99866	0.99999	1.0	18814	0	0
LSM5__P1	5	9.1763e-08	2.4115e-07	5e-06	108	4	-7.6558	0.85702	0.91703	1.0	15798	0	0
HYPK__P1P2	5	9.2595e-08	2.4115e-07	5e-06	109	5	-7.1622	1.0	1.0	1.0	20430	0	0
LSM2__P1P2	5	9.3275e-08	2.4115e-07	5e-06	110	5	-6.3724	1.0	1.0	1.0	20429	0	0
GNL2__P1P2	5	9.4418e-08	2.4115e-07	5e-06	111	5	-6.0536	1.0	1.0	1.0	20428	0	0
CDK7__P1P2	5	9.6037e-08	2.4115e-07	5e-06	112	5	-5.9677	1.0	1.0	1.0	20427	0	0
CCT2__P1P2	5	9.7207e-08	2.4115e-07	5e-06	113	5	-6.7892	1.0	1.0	1.0	20426	0	0
TPRKB__P1P2	5	9.8745e-08	2.4115e-07	5e-06	114	5	-6.8122	1.0	1.0	1.0	20425	0	0
RRP12__P1P2	5	1.0018e-07	2.4115e-07	5e-06	115	5	-6.442	1.0	1.0	1.0	20424	0	0
BRCA2__P1P2	5	1.0032e-07	2.4115e-07	5e-06	116	4	-6.9441	0.99922	1.0	1.0	18906	0	0
INTS8__P1P2	5	1.0151e-07	2.4115e-07	5e-06	117	5	-6.5719	1.0	1.0	1.0	20423	0	0
BRF1__P1P2	5	1.0385e-07	2.4115e-07	5e-06	118	5	-6.2507	1.0	1.0	1.0	20422	0	0
NUDC__P1P2	5	1.0447e-07	2.4115e-07	5e-06	119	5	-7.3211	1.0	1.0	1.0	20421	0	0
SUPT5H__P1P2	5	1.0575e-07	2.4115e-07	5e-06	120	4	-7.1065	0.99997	1.0	1.0	19609	0	0
DDX18__P1P2	5	1.1726e-07	2.4115e-07	5e-06	121	5	-6.1781	1.0	1.0	1.0	20420	0	0
SNIP1__P1P2	5	1.2085e-07	2.4115e-07	5e-06	122	5	-6.0531	1.0	1.0	1.0	20419	0	0
CHAF1B__P1P2	5	1.2127e-07	2.4115e-07	5e-06	123	5	-6.9364	1.0	1.0	1.0	20418	0	0
PRIM1__P1P2	5	1.2453e-07	2.4115e-07	5e-06	124	5	-7.2972	1.0	1.0	1.0	20417	0	0
MBIP__P1P2	5	1.2457e-07	2.4115e-07	5e-06	125	4	-7.7991	0.99953	1.0	1.0	18993	0	0
EIF6__P1P2	5	1.2468e-07	2.4115e-07	5e-06	126	5	-6.4152	1.0	1.0	1.0	20416	0	0
RPF2__P1P2	5	1.2772e-07	2.4115e-07	5e-06	127	5	-7.3975	1.0	1.0	1.0	20415	0	0
KRR1__P1P2	5	1.3428e-07	2.4115e-07	5e-06	128	5	-5.4299	1.0	1.0	1.0	20414	0	0
MIS18BP1__P1P2	5	1.3444e-07	2.4115e-07	5e-06	129	5	-6.6682	1.0	1.0	1.0	20413	0	0
AQR__P1P2	5	1.372e-07	2.4115e-07	5e-06	130	5	-6.7107	1.0	1.0	1.0	20412	0	0
VBP1__P1P2	5	1.3751e-07	2.4115e-07	5e-06	131	5	-6.2241	1.0	1.0	1.0	20411	0	0
KIF23__P1P2	5	1.4159e-07	2.4115e-07	5e-06	132	5	-6.3881	1.0	1.0	1.0	20410	0	0
SKIV2L2__P1P2	5	1.4255e-07	2.4115e-07	5e-06	133	5	-5.7897	1.0	1.0	1.0	20409	0	0
PRPF6__P1P2	5	1.4303e-07	2.4115e-07	5e-06	134	5	-6.0214	1.0	1.0	1.0	20408	0	0
MRPL48__P1P2	5	1.4447e-07	2.4115e-07	5e-06	135	5	-6.398	1.0	1.0	1.0	20407	0	0
MED9__P1P2	5	1.4855e-07	2.4115e-07	5e-06	136	5	-5.8643	1.0	1.0	1.0	20406	0	0
NDUFA2__P1P2	5	1.5155e-07	2.4115e-07	5e-06	137	5	-5.9116	1.0	1.0	1.0	20405	0	0
DNAJC2__P1P2	5	1.5189e-07	2.4115e-07	5e-06	138	5	-6.0989	1.0	1.0	1.0	20404	0	0
SLBP__P1P2	5	1.5205e-07	2.4115e-07	5e-06	139	5	-5.7315	1.0	1.0	1.0	20403	0	0
GAR1__P1P2	5	1.5306e-07	2.4115e-07	5e-06	140	5	-6.5557	1.0	1.0	1.0	20402	0	0
MARS__P1P2	5	1.5596e-07	2.4115e-07	5e-06	141	5	-5.8901	1.0	1.0	1.0	20401	0	0
GBF1__P1P2	5	1.5751e-07	2.4115e-07	5e-06	142	5	-6.581	1.0	1.0	1.0	20400	0	0
WDR33__P1P2	5	1.5995e-07	2.4115e-07	5e-06	143	5	-6.5721	1.0	1.0	1.0	20399	0	0
SRFBP1__P1P2	5	1.7113e-07	2.4115e-07	5e-06	144	5	-6.9933	1.0	1.0	1.0	20384	0	0
NAF1__P1P2	5	1.7408e-07	2.4115e-07	5e-06	145	5	-6.2162	1.0	1.0	1.0	20398	0	0
ACTL6A__P1P2	5	1.7977e-07	2.4115e-07	5e-06	146	5	-6.1833	1.0	1.0	1.0	20397	0	0
AFG3L2__P1P2	5	1.866e-07	2.4115e-07	5e-06	147	5	-7.0843	1.0	1.0	1.0	20396	0	0
DMAP1__P1P2	5	1.8919e-07	2.4115e-07	5e-06	148	5	-6.0163	1.0	1.0	1.0	20395	0	0
OXA1L__P1P2	5	1.91e-07	2.4115e-07	5e-06	149	5	-6.6455	1.0	1.0	1.0	20394	0	0
VARS__P1P2	5	1.9446e-07	2.4115e-07	5e-06	150	5	-6.4911	1.0	1.0	1.0	20393	0	0
MED1__P1P2	5	1.9531e-07	2.4115e-07	5e-06	151	5	-6.8538	1.0	1.0	1.0	20259	0	0
ELP4__P1P2	5	1.9637e-07	2.4115e-07	5e-06	152	5	-7.2967	1.0	1.0	1.0	20369	0	0
BCL2L1__P1	5	2.0012e-07	2.4115e-07	5e-06	153	5	-5.9644	0.99999	1.0	1.0	19819	0	0
GINS4__P1P2	5	2.0342e-07	2.4115e-07	5e-06	154	5	-6.2563	1.0	1.0	1.0	20392	0	0
FIP1L1__P1P2	5	2.0662e-07	2.4115e-07	5e-06	155	5	-6.3504	1.0	1.0	1.0	20391	0	0
MIS18A__P1P2	5	2.0684e-07	2.4115e-07	5e-06	156	5	-6.3647	1.0	1.0	1.0	20390	0	0
ANAPC13__P1P2	5	2.0727e-07	2.4115e-07	5e-06	157	5	-7.0087	1.0	1.0	1.0	20389	0	0
PSMA1__P1P2	5	2.1008e-07	2.4115e-07	5e-06	158	5	-5.6525	1.0	1.0	1.0	20388	0	0
RNGTT__P1P2	5	2.1096e-07	2.4115e-07	5e-06	159	5	-7.279	1.0	1.0	1.0	20387	0	0
RBM28__P1P2	5	2.1118e-07	2.4115e-07	5e-06	160	5	-6.4716	1.0	1.0	1.0	20386	0	0
CDC27__P1P2	5	2.2781e-07	2.4115e-07	5e-06	161	5	-6.0788	1.0	1.0	1.0	20199	0	0
RAD51C__P1P2	5	2.2903e-07	2.4115e-07	5e-06	162	5	-6.113	1.0	1.0	1.0	20383	0	0
RBMX2__P1P2	5	2.316e-07	2.4115e-07	5e-06	163	5	-6.7815	1.0	1.0	1.0	20382	0	0
DDX52__P1P2	5	2.3324e-07	2.4115e-07	5e-06	164	4	-7.9126	0.88232	0.93985	1.0	16235	0	0
IGBP1__P1P2	5	2.354e-07	2.4115e-07	5e-06	165	5	-6.0501	1.0	1.0	1.0	20381	0	0
POP1__P1P2	5	2.3659e-07	2.4115e-07	5e-06	166	5	-6.525	1.0	1.0	1.0	20380	0	0
MRPS17__P1P2	5	2.3683e-07	2.4115e-07	5e-06	167	5	-6.4047	1.0	1.0	1.0	20379	0	0
PSMA7__P1P2	5	2.3779e-07	2.4115e-07	5e-06	168	5	-6.3035	1.0	1.0	1.0	20378	0	0
SCFD1__P1P2	5	2.4166e-07	2.4115e-07	5e-06	169	5	-5.8187	1.0	1.0	1.0	20377	0	0
DHX36__P1P2	5	2.4264e-07	2.4115e-07	5e-06	170	5	-5.842	1.0	1.0	1.0	20376	0	0
FAM32A__P1P2	5	2.5562e-07	2.4115e-07	5e-06	171	5	-6.3871	1.0	1.0	1.0	20375	0	0
TANGO6__P1P2	5	2.5967e-07	2.4115e-07	5e-06	172	4	-7.6367	0.99696	0.9999	1.0	18643	0	0
RIOK2__P1P2	5	2.6032e-07	2.4115e-07	5e-06	173	5	-6.3096	0.99999	1.0	1.0	19968	0	0
MRPL22__P1P2	5	2.6231e-07	2.4115e-07	5e-06	174	5	-5.6105	1.0	1.0	1.0	20374	0	0
MED17__P1P2	5	2.71e-07	2.4115e-07	5e-06	175	5	-6.5792	1.0	1.0	1.0	20373	0	0
PLRG1__P1P2	5	2.7476e-07	2.4115e-07	5e-06	176	5	-6.413	1.0	1.0	1.0	20372	0	0
MRPS27__P1P2	5	2.7938e-07	2.4115e-07	5e-06	177	5	-6.1325	1.0	1.0	1.0	20371	0	0
POLR2H__P1P2	5	2.8545e-07	2.4115e-07	5e-06	178	5	-6.0827	1.0	1.0	1.0	20368	0	0
TTC27__P1P2	5	2.8616e-07	2.4115e-07	5e-06	179	5	-6.8279	0.99999	1.0	1.0	19952	0	0
YAE1D1__P1P2	5	2.8769e-07	2.4115e-07	5e-06	180	5	-5.9482	1.0	1.0	1.0	20367	0	0
HAUS4__P1P2	5	2.9183e-07	2.4115e-07	5e-06	181	4	-6.9645	0.54682	0.59303	1.0	10039	0	0
ARCN1__P1P2	5	2.9791e-07	2.4115e-07	5e-06	182	5	-5.8436	1.0	1.0	1.0	20366	0	0
POLR2I__P1P2	5	2.9849e-07	2.4115e-07	5e-06	183	5	-6.0575	1.0	1.0	1.0	20365	0	0
RARS2__P1P2	5	3.0051e-07	2.4115e-07	5e-06	184	5	-5.9637	1.0	1.0	1.0	20364	0	0
IK__P1	5	3.0401e-07	2.4115e-07	5e-06	185	5	-5.7492	1.0	1.0	1.0	20363	0	0
TPX2__P1P2	5	3.0547e-07	2.4115e-07	5e-06	186	5	-4.9828	1.0	1.0	1.0	20362	0	0
SNRNP25__P1P2	5	3.0813e-07	2.4115e-07	5e-06	187	5	-6.3676	1.0	1.0	1.0	20361	0	0
UTP20__P1P2	5	3.0931e-07	2.4115e-07	5e-06	188	5	-6.5144	1.0	1.0	1.0	20360	0	0
POLR2D__P1	5	3.111e-07	2.4115e-07	5e-06	189	5	-6.014	1.0	1.0	1.0	20359	0	0
ORAOV1__P1P2	5	3.2598e-07	2.4115e-07	5e-06	190	5	-6.5988	1.0	1.0	1.0	20358	0	0
FDPS__P1P2	5	3.2815e-07	2.4115e-07	5e-06	191	5	-6.0362	1.0	1.0	1.0	20357	0	0
GTF3C3__P1P2	5	3.308e-07	2.4115e-07	5e-06	192	5	-6.6269	1.0	1.0	1.0	20134	0	0
DDX39B__P1P2	5	3.3128e-07	2.4115e-07	5e-06	193	5	-6.0677	1.0	1.0	1.0	20356	0	0
NOL6__P1P2	5	3.3316e-07	2.4115e-07	5e-06	194	5	-6.4165	1.0	1.0	1.0	20355	0	0
MRPL3__P1P2	5	3.3506e-07	2.4115e-07	5e-06	195	5	-5.4918	1.0	1.0	1.0	20354	0	0
ATP5J2__P1P2	5	3.3514e-07	2.4115e-07	5e-06	196	5	-6.3848	1.0	1.0	1.0	20265	0	0
EFTUD2__P1P2	5	3.3983e-07	2.4115e-07	5e-06	197	5	-5.7577	1.0	1.0	1.0	20353	0	0
SNRNP200__P1P2	5	3.4111e-07	2.4115e-07	5e-06	198	5	-5.6442	1.0	1.0	1.0	20352	0	0
UTP14A__P1P2	5	3.4175e-07	2.4115e-07	5e-06	199	5	-6.0859	1.0	1.0	1.0	20351	0	0
SRSF1__P1P2	5	3.4922e-07	2.4115e-07	5e-06	200	4	-7.5728	0.27568	0.21358	0.903496	4848	0	0
RPA3__P1P2	5	3.5249e-07	2.4115e-07	5e-06	201	5	-6.6111	1.0	1.0	1.0	20349	0	0
NOLC1__P1P2	5	3.5513e-07	2.4115e-07	5e-06	202	5	-5.7798	1.0	1.0	1.0	20348	0	0
MRPL52__P1P2	5	3.6013e-07	2.4115e-07	5e-06	203	5	-5.508	1.0	1.0	1.0	20347	0	0
MED8__P1P2	5	3.6485e-07	2.4115e-07	5e-06	204	5	-5.5443	1.0	1.0	1.0	20346	0	0
MRPL13__P1P2	5	3.6553e-07	2.4115e-07	5e-06	205	5	-5.7653	1.0	1.0	1.0	20345	0	0
LRR1__P1P2	5	3.7236e-07	2.4115e-07	5e-06	206	5	-5.1073	1.0	1.0	1.0	20344	0	0
RFC2__P1P2	5	3.7478e-07	2.4115e-07	5e-06	207	5	-6.5574	1.0	1.0	1.0	20343	0	0
HJURP__P1P2	5	3.821e-07	2.4115e-07	5e-06	208	5	-6.3847	1.0	1.0	1.0	20342	0	0
CDC20__P1P2	5	3.8598e-07	2.4115e-07	5e-06	209	5	-5.6102	1.0	1.0	1.0	20341	0	0
HSPA9__P1P2	5	3.9312e-07	2.4115e-07	5e-06	210	5	-6.9782	1.0	1.0	1.0	20340	0	0
FANCL__P1P2	5	3.9637e-07	2.4115e-07	5e-06	211	5	-6.2451	1.0	1.0	1.0	20339	0	0
PHB2__P1P2	5	3.9927e-07	2.4115e-07	5e-06	212	5	-5.5914	1.0	1.0	1.0	20338	0	0
PGK1__P1P2	5	4.0439e-07	2.4115e-07	5e-06	213	5	-5.4406	1.0	1.0	1.0	20337	0	0
TFAM__P1P2	5	4.1781e-07	2.4115e-07	5e-06	214	5	-6.2094	1.0	1.0	1.0	20336	0	0
NUP85__P1P2	5	4.1839e-07	2.4115e-07	5e-06	215	4	-7.5036	0.99671	0.99988	1.0	18628	0	0
RUVBL1__P1P2	5	4.2008e-07	2.4115e-07	5e-06	216	5	-6.9544	1.0	1.0	1.0	20335	0	0
IPO13__P1P2	5	4.2274e-07	2.4115e-07	5e-06	217	5	-6.3514	1.0	1.0	1.0	20334	0	0
POLA2__P1P2	5	4.2312e-07	2.4115e-07	5e-06	218	5	-6.2297	1.0	1.0	1.0	20333	0	0
CHMP6__P1P2	5	4.2848e-07	2.4115e-07	5e-06	219	5	-6.6193	1.0	1.0	1.0	20332	0	0
COPS6__P1P2	5	4.3157e-07	2.4115e-07	5e-06	220	5	-6.7267	1.0	1.0	1.0	20331	0	0
DIS3__P1P2	5	4.3585e-07	2.4115e-07	5e-06	221	5	-6.3734	1.0	1.0	1.0	20330	0	0
