id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYSM1__P1P2	8	1.132e-07	4.9462e-06	2.8e-05	15	8	-2.3811	1.0	1.0	1.0	962	0	0
UBE2C__P1P2	8	1.4308e-07	4.9462e-06	2.8e-05	16	8	-1.9961	1.0	1.0	1.0	961	0	0
HUS1__P1P2	8	1.8068e-07	4.9462e-06	2.8e-05	17	8	-2.7208	1.0	1.0	1.0	960	0	0
RPS14__P1P2	8	2.1795e-07	4.9462e-06	2.8e-05	18	8	-0.75861	1.0	1.0	1.0	959	0	0
MAD2L1BP__P1P2	8	2.6904e-07	4.9462e-06	2.8e-05	19	8	-1.3596	1.0	1.0	1.0	958	0	0
CHEK1__P1P2	8	2.8201e-07	4.9462e-06	2.8e-05	20	8	-2.5091	1.0	1.0	1.0	953	0	0
UBA3__P1P2	8	3.0346e-07	4.9462e-06	2.8e-05	21	8	-2.4654	0.99998	1.0	1.0	930	0	0
DROSHA__31531421	8	3.122e-07	4.9462e-06	2.8e-05	22	7	-2.6137	0.92124	0.95104	1.0	698	0	0
NSMCE4A__P1P2	8	4.4284e-07	4.9462e-06	2.8e-05	23	8	-2.2896	1.0	1.0	1.0	955	0	0
RPL36A__P1P2	8	4.6138e-07	4.9462e-06	2.8e-05	24	8	-1.2965	1.0	1.0	1.0	954	0	0
METTL15__P2	8	5.5957e-07	4.9462e-06	2.8e-05	25	8	-2.2869	0.99997	1.0	1.0	920	0	0
RPL34__P1P2	8	6.1735e-07	4.9462e-06	2.8e-05	26	8	-0.61337	1.0	1.0	1.0	952	0	0
DUSP12__P1P2	8	8.8001e-07	4.9462e-06	2.8e-05	27	6	-2.9019	0.72428	0.66943	1.0	500	0	0
WDR89__P1P2	8	1.2001e-06	4.9462e-06	2.8e-05	28	7	-2.2244	0.9959	0.99993	1.0	854	0	0
RAD9A__P1P2	8	1.2161e-06	4.9462e-06	2.8e-05	29	7	-2.3603	0.99817	1.0	1.0	868	0	0
ACAT2__P1P2	8	1.2695e-06	4.9462e-06	2.8e-05	30	8	-1.8386	1.0	1.0	1.0	951	0	0
HEATR3__P1P2	8	1.2746e-06	4.9462e-06	2.8e-05	31	8	-2.1524	0.99994	1.0	1.0	914	0	0
SAE1__P1P2	8	1.3895e-06	4.9462e-06	2.8e-05	32	7	-2.4197	0.9607	0.98752	1.0	757	0	0
NRF1__P1P2	8	1.426e-06	4.9462e-06	2.8e-05	33	8	-1.1188	1.0	1.0	1.0	950	0	0
RPS13__P1P2	8	1.5922e-06	4.9462e-06	2.8e-05	34	8	-0.6169	1.0	1.0	1.0	949	0	0
RPL14__P1P2	8	1.9932e-06	4.9462e-06	2.8e-05	35	8	-0.88718	1.0	1.0	1.0	948	0	0
STAG2__P1	8	2.1545e-06	4.9462e-06	2.8e-05	36	7	-2.3195	0.99724	0.99999	1.0	860	0	0
H2AFZ__P1P2	8	2.1603e-06	4.9462e-06	2.8e-05	37	8	-1.9257	1.0	1.0	1.0	947	0	0
C1D__P1P2	8	2.2248e-06	4.9462e-06	2.8e-05	38	8	-1.9619	1.0	1.0	1.0	946	0	0
RNF8__P1P2	8	2.4491e-06	4.9462e-06	2.8e-05	39	8	-2.2392	1.0	1.0	1.0	945	0	0
POLR1B__P1P2	8	2.6058e-06	4.9462e-06	2.8e-05	40	8	-1.3647	1.0	1.0	1.0	944	0	0
DCPS__P1P2	8	2.779e-06	4.9462e-06	2.8e-05	41	8	-2.0666	0.99999	1.0	1.0	934	0	0
UBA5__P1P2	8	2.8168e-06	4.9462e-06	2.8e-05	42	8	-1.505	1.0	1.0	1.0	943	0	0
LEO1__P1P2	8	4.3249e-06	4.9462e-06	2.8e-05	43	8	-1.2549	1.0	1.0	1.0	942	0	0
UBE2S__P1P2	8	4.4949e-06	4.9462e-06	2.8e-05	44	8	-1.4026	1.0	1.0	1.0	941	0	0
PALB2__P1P2	8	4.9752e-06	4.9462e-06	2.8e-05	45	7	-2.0903	0.99908	1.0	1.0	877	0	0
KIAA0020__P1	8	5.0288e-06	4.9462e-06	2.8e-05	46	7	-2.2335	0.99536	0.99991	1.0	851	0	0
DNAJC2__P1P2	8	5.645e-06	4.9462e-06	2.8e-05	47	6	-2.8782	0.98842	0.99893	1.0	814	0	0
FNBP4__P1P2	8	5.9251e-06	4.9462e-06	2.8e-05	48	8	-1.754	0.99989	1.0	1.0	908	0	0
TERF1__P1P2	8	6.1932e-06	4.9462e-06	2.8e-05	49	8	-1.7583	0.99999	1.0	1.0	940	0	0
IPO7__P1P2	8	7.1442e-06	4.9462e-06	2.8e-05	50	8	-1.0989	0.99999	1.0	1.0	939	0	0
SNAI1__P1P2	8	7.1702e-06	4.9462e-06	2.8e-05	51	8	-1.1252	0.99999	1.0	1.0	938	0	0
WDR48__P1P2	8	7.2796e-06	4.9462e-06	2.8e-05	52	7	-2.1555	0.98209	0.99715	1.0	796	0	0
TGFBR2__P1P2	8	7.9605e-06	4.9462e-06	2.8e-05	53	8	-1.2547	0.99999	1.0	1.0	936	0	0
MLF1IP__P1P2	8	8.3773e-06	4.9462e-06	2.8e-05	54	8	-2.0036	0.99968	1.0	1.0	893	0	0
PFDN1__P1P2	8	8.7327e-06	4.9462e-06	2.8e-05	55	8	-1.901	0.99999	1.0	1.0	935	0	0
CNOT3__P1P2	8	8.8093e-06	4.9462e-06	2.8e-05	56	8	-2.091	0.99991	1.0	1.0	910	0	0
DICER1__P1P2	8	1.0139e-05	4.9462e-06	2.8e-05	57	7	-2.3862	0.99779	1.0	1.0	865	0	0
ZAR1L__P1P2	8	1.0646e-05	4.9462e-06	2.8e-05	58	7	-2.4728	0.99532	0.99991	1.0	850	0	0
PPP1CB__P1P2	8	1.1084e-05	4.9462e-06	2.8e-05	59	6	-2.806	0.89696	0.92015	1.0	670	0	0
AATF__P1P2	8	1.1211e-05	4.9462e-06	2.8e-05	60	7	-0.80826	0.78293	0.76831	1.0	562	0	0
ZC3H4__P1	8	1.1575e-05	4.9462e-06	2.8e-05	61	8	-1.9549	0.99999	1.0	1.0	933	0	0
UBE2G2__P1P2	8	1.2432e-05	4.9462e-06	2.8e-05	62	8	-1.5561	0.99999	1.0	1.0	932	0	0
NDUFAF6__P1P2	8	1.279e-05	4.9462e-06	2.8e-05	63	8	-1.8729	0.99998	1.0	1.0	929	0	0
ZRSR2__P1P2	8	1.2967e-05	4.9462e-06	2.8e-05	64	6	-2.8318	0.51562	0.32792	0.986797	321	0	0
TUBA1C__P1P2	8	1.5046e-05	4.9462e-06	2.8e-05	65	8	-0.9516	0.99998	1.0	1.0	931	0	0
MDM2__P1P2	8	1.5232e-05	4.9462e-06	2.8e-05	66	7	-1.235	0.99116	0.99936	1.0	818	0	0
ZWILCH__P1P2	8	1.7664e-05	4.9462e-06	2.8e-05	67	7	-1.7753	0.94606	0.97719	1.0	731	0	0
BMS1__P1P2	8	1.806e-05	4.9462e-06	2.8e-05	68	7	-1.2992	0.85242	0.86064	1.0	632	0	0
TAF9__P1P2	8	1.9185e-05	4.9462e-06	2.8e-05	69	6	-2.2508	0.84708	0.85334	1.0	627	0	0
MMAB__P1P2	8	2.2095e-05	4.9462e-06	2.8e-05	70	8	-1.6137	0.99998	1.0	1.0	928	0	0
DGCR8__P1P2	8	2.2517e-05	4.9462e-06	2.8e-05	71	8	-1.8782	0.99998	1.0	1.0	927	0	0
AK2__P1P2	8	2.4048e-05	4.9462e-06	2.8e-05	72	8	-0.73673	0.99998	1.0	1.0	926	0	0
MDM4__P1P2	8	2.5071e-05	4.9462e-06	2.8e-05	73	8	-0.87925	0.99968	1.0	1.0	892	0	0
MINOS1-NBL1__P1P2	8	2.5988e-05	4.9462e-06	2.8e-05	74	8	-1.136	0.99997	1.0	1.0	925	0	0
ZNF462__P1P2	8	2.7217e-05	4.9462e-06	2.8e-05	75	8	-1.0683	0.99997	1.0	1.0	924	0	0
ARHGAP4__P1	8	2.7404e-05	4.9462e-06	2.8e-05	76	7	-1.975	0.58023	0.42385	1.0	378	0	0
RIF1__P1P2	8	2.917e-05	4.9462e-06	2.8e-05	77	7	-2.1215	0.99512	0.99989	1.0	847	0	0
NCSTN__P1P2	8	2.929e-05	4.9462e-06	2.8e-05	78	8	-1.1239	0.99997	1.0	1.0	923	0	0
INO80C__P1P2	8	2.9738e-05	4.9462e-06	2.8e-05	79	8	-1.1122	0.99997	1.0	1.0	922	0	0
CDC26__P1P2	8	3.1425e-05	4.9462e-06	2.8e-05	80	7	-2.2036	0.99181	0.99951	1.0	821	0	0
CTDSPL2__P1P2	8	3.1529e-05	4.9462e-06	2.8e-05	81	7	-2.1437	0.99721	0.99999	1.0	859	0	0
AGPS__P1P2	8	3.2267e-05	4.9462e-06	2.8e-05	82	8	-1.0966	0.99997	1.0	1.0	921	0	0
GTF3C4__P1P2	8	3.4133e-05	4.9462e-06	2.8e-05	83	7	-2.3015	0.78936	0.77512	1.0	570	0	0
HMGCS1__P1P2	8	3.5387e-05	4.9462e-06	2.8e-05	84	7	-2.2152	0.98563	0.9982	1.0	803	0	0
PPP2R5C__P1P2	8	3.6101e-05	4.9462e-06	2.8e-05	85	7	-1.3871	0.57674	0.42119	1.0	373	0	0
NPLOC4__P1P2	8	3.9077e-05	4.9462e-06	2.8e-05	86	7	-2.1455	0.99929	1.0	1.0	884	0	0
PPIL1__P1P2	8	4.0571e-05	4.9462e-06	2.8e-05	87	7	-2.3614	0.98694	0.99869	1.0	807	0	0
ILF3__P1P2	8	4.1862e-05	4.9462e-06	2.8e-05	88	8	-1.376	0.99996	1.0	1.0	919	0	0
ATF6__P1P2	8	4.4234e-05	4.9462e-06	2.8e-05	89	8	-1.339	0.99996	1.0	1.0	918	0	0
ZNHIT3__P1P2	8	4.9454e-05	4.9462e-06	2.8e-05	90	6	-2.5824	0.6654	0.56399	1.0	451	0	0
MIEF1__P1P2	8	5.1629e-05	4.9462e-06	2.8e-05	91	8	-0.77839	0.99995	1.0	1.0	917	0	0
MKI67__P1P2	8	5.6662e-05	4.9462e-06	2.8e-05	92	8	-1.0338	0.99994	1.0	1.0	916	0	0
SPTLC2__P1P2	8	5.73e-05	4.9462e-06	2.8e-05	93	8	-0.8973	0.99994	1.0	1.0	915	0	0
ANKRD17__P1P2	8	7.1849e-05	4.9462e-06	2.8e-05	94	8	-1.079	0.99993	1.0	1.0	913	0	0
NABP2__P1	8	7.2438e-05	4.9462e-06	2.8e-05	95	8	-1.2752	0.99993	1.0	1.0	912	0	0
CYLD__P1P2	8	7.4228e-05	4.9462e-06	2.8e-05	96	8	-0.90069	0.99993	1.0	1.0	911	0	0
MED23__P1P2	8	7.7435e-05	4.9462e-06	2.8e-05	97	7	-1.5033	0.98659	0.99856	1.0	806	0	0
DPF2__P1	8	7.7986e-05	4.9462e-06	2.8e-05	98	7	-1.6908	0.69375	0.61193	1.0	475	0	0
TINF2__P1P2	8	7.8263e-05	4.9462e-06	2.8e-05	99	8	-1.6409	0.99985	1.0	1.0	904	0	0
DDRGK1__P1P2	8	8.3617e-05	4.9462e-06	2.8e-05	100	6	-1.8969	0.90247	0.92904	1.0	675	0	0
ZC3H7A__P1P2	8	9.7403e-05	4.9462e-06	2.8e-05	101	8	-0.8604	0.9999	1.0	1.0	909	0	0
WDR82__P1P2	8	9.9486e-05	4.9462e-06	2.8e-05	102	7	-1.6923	0.99909	1.0	1.0	878	0	0
SMN2__69345238	8	0.00010126	4.9462e-06	2.8e-05	103	6	-2.5366	0.99874	1.0	1.0	873	0	0
VWA9__P1P2	8	0.00010181	4.9462e-06	2.8e-05	104	6	-2.5581	0.8003	0.79553	1.0	580	0	0
NEK2__P1P2	8	0.00012225	4.9462e-06	2.8e-05	105	8	-0.91742	0.99988	1.0	1.0	907	0	0
WEE1__P1P2	8	0.0001254	4.9462e-06	2.8e-05	106	8	-1.4996	0.99987	1.0	1.0	906	0	0
PIGY__P1P2	8	0.00012636	4.9462e-06	2.8e-05	107	8	-0.85418	0.99987	1.0	1.0	905	0	0
FOXK1__P1P2	8	0.00013132	4.9462e-06	2.8e-05	108	7	-1.1428	0.9326	0.96427	1.0	712	0	0
HMBS__P1	8	0.00013272	4.9462e-06	2.8e-05	109	6	-2.5566	0.59879	0.44475	1.0	393	0	0
AUNIP__P1P2	8	0.0001397	4.9462e-06	2.8e-05	110	7	-1.4592	0.47947	0.27609	0.888611	299	0	0
BCKDHA__P1	8	0.00015405	4.9462e-06	2.8e-05	111	6	-2.1964	0.81265	0.81393	1.0	593	0	0
NUFIP1__P1P2	8	0.00015707	4.9462e-06	2.8e-05	112	8	-1.2724	0.99984	1.0	1.0	903	0	0
PDS5B__P1P2	8	0.00016099	4.9462e-06	2.8e-05	113	8	-0.74803	0.99984	1.0	1.0	902	0	0
XRCC1__P1P2	11	0.00016672	4.9462e-06	2.8e-05	114	9	-1.6248	0.99466	0.9994	1.0	841	0	0
BTAF1__P1P2	8	0.00016804	4.9462e-06	2.8e-05	115	6	-2.1974	0.49602	0.30545	0.95777	307	0	0
PARL__P1P2	8	0.00017368	4.9462e-06	2.8e-05	116	8	-0.69929	0.99983	1.0	1.0	901	0	0
USP1__P1P2	8	0.00017903	4.9462e-06	2.8e-05	117	7	-1.3281	0.99948	1.0	1.0	887	0	0
SMARCC1__P1P2	8	0.0001804	4.9462e-06	2.8e-05	118	7	-1.5796	0.8645	0.88171	1.0	644	0	0
ZZZ3__P1P2	8	0.00018057	4.9462e-06	2.8e-05	119	8	-0.88928	0.99982	1.0	1.0	900	0	0
NKRF__P1P2	8	0.00018454	4.9462e-06	2.8e-05	120	8	-0.47214	0.99982	1.0	1.0	899	0	0
UHRF1__P1P2	8	0.00018493	4.9462e-06	2.8e-05	121	7	-1.6874	0.76612	0.74426	1.0	541	0	0
GPALPP1__P1P2	8	0.00018933	4.9462e-06	2.8e-05	122	7	-1.7362	0.96465	0.98998	1.0	768	0	0
PTBP1__P1P2	8	0.00019427	4.9462e-06	2.8e-05	123	7	-1.4239	0.99193	0.99952	1.0	823	0	0
PRKDC__P1P2	8	0.00019466	4.9462e-06	2.8e-05	124	7	-1.2978	0.99729	0.99999	1.0	861	0	0
EMC1__P1P2	8	0.0002076	4.9462e-06	2.8e-05	125	7	-1.7787	0.98106	0.99673	1.0	795	0	0
OBFC1__P1P2	8	0.00020856	4.9462e-06	2.8e-05	126	6	-2.3888	0.94765	0.97845	1.0	735	0	0
ANKRD49__P1P2	8	0.0002233	4.9462e-06	2.8e-05	127	5	-2.7534	0.82307	0.82457	1.0	603	0	0
DNAJC3__P1P2	8	0.00023148	4.9462e-06	2.8e-05	128	7	-1.244	0.99347	0.9997	1.0	836	0	0
RPS8__P1P2	8	0.00023189	4.9462e-06	2.8e-05	129	6	-0.90665	0.94727	0.97834	1.0	734	0	0
U2SURP__P1P2	8	0.00023638	4.9462e-06	2.8e-05	130	7	-1.9844	0.999	1.0	1.0	876	0	0
LOC730183__NM_001256932	8	0.00024886	4.9462e-06	2.8e-05	131	8	-0.86586	0.99975	1.0	1.0	897	0	0
HEXIM1__P1P2	8	0.00025119	4.9462e-06	2.8e-05	132	8	-0.64698	0.99975	1.0	1.0	896	0	0
GNB2L1__P1P2	8	0.0002618	4.9462e-06	2.8e-05	133	6	-1.9989	0.5286	0.34877	1.0	332	0	0
KIF18B__P1P2	8	0.00026312	4.9462e-06	2.8e-05	134	8	-0.95693	0.99974	1.0	1.0	895	0	0
RPL9__P1P2	8	0.0002669	4.9462e-06	2.8e-05	135	7	-0.43273	0.97977	0.99627	1.0	791	0	0
EXOC5__P1P2	8	0.00026808	4.9462e-06	2.8e-05	136	6	-1.9593	0.87261	0.89063	1.0	649	0	0
DNMT1__P1P2	8	0.00028052	4.9462e-06	2.8e-05	137	6	-2.2365	0.84977	0.85602	1.0	630	0	0
GDI2__P1	8	0.00028519	4.9462e-06	2.8e-05	138	8	-0.90869	0.99971	1.0	1.0	894	0	0
NPM1__P1P2	8	0.00030853	4.9462e-06	2.8e-05	139	7	-1.897	0.72826	0.67264	1.0	505	0	0
PPP4R2__P1P2	8	0.00030966	4.9462e-06	2.8e-05	140	7	-1.8911	0.98096	0.99668	1.0	794	0	0
INTS10__P1P2	8	0.00032617	4.9462e-06	2.8e-05	141	6	-2.3143	0.38723	0.16481	0.684644	224	0	0
CPNE1__P1P2	8	0.0003383	4.9462e-06	2.8e-05	142	6	-2.434	0.54914	0.38039	1.0	351	0	0
CWC25__P1P2	8	0.00034182	4.9462e-06	2.8e-05	143	8	-1.0652	0.99966	1.0	1.0	891	0	0
DHX35__P1P2	8	0.00034476	4.9462e-06	2.8e-05	144	6	-2.302	0.86407	0.88102	1.0	643	0	0
MUT__P1P2	11	0.00035933	4.9462e-06	2.8e-05	145	9	-1.3959	0.91353	0.91708	1.0	686	0	0
NEDD8-MDP1__P1P2	8	0.0003712	4.9462e-06	2.8e-05	146	5	-2.3281	0.9405	0.97262	1.0	724	0	0
DBF4__P1P2	8	0.00038451	4.9462e-06	2.8e-05	147	7	-1.6278	0.99289	0.99962	1.0	830	0	0
ZSCAN10__P1P2	8	0.00041977	4.9462e-06	2.8e-05	148	7	-0.96065	0.4105	0.18682	0.735188	244	0	0
NAE1__P1P2	8	0.00042409	4.9462e-06	2.8e-05	149	4	-2.9354	0.1597	0.020502	0.189881	78	0	0
FECH__P1P2	8	0.00046504	4.9462e-06	2.8e-05	150	6	-2.1539	0.96429	0.98982	1.0	767	0	0
TAF11__P1P2	8	0.0004831	4.9462e-06	2.8e-05	151	7	-1.7779	0.98488	0.99797	1.0	801	0	0
ANLN__P1P2	8	0.0004835	4.9462e-06	2.8e-05	152	6	-1.7712	0.93415	0.96578	1.0	717	0	0
ZFC3H1__P1P2	8	0.00048698	4.9462e-06	2.8e-05	153	7	-1.1616	0.91096	0.93957	1.0	683	0	0
MCTS1__P1P2	8	0.00049021	4.9462e-06	2.8e-05	154	6	-1.6021	0.65805	0.54446	1.0	444	0	0
DCP2__P1P2	8	0.00050413	4.9462e-06	2.8e-05	155	7	-0.84801	0.98805	0.99886	1.0	812	0	0
MBIP__P1P2	8	0.00050475	4.9462e-06	2.8e-05	156	4	-2.4647	0.44296	0.2182	0.778621	271	0	0
MED24__P1P2	8	0.00052667	4.9462e-06	2.8e-05	157	6	-1.7296	0.6911	0.60833	1.0	469	0	0
RBM14-RBM4__P2	8	0.00053206	4.9462e-06	2.8e-05	158	7	-1.6294	0.94057	0.97262	1.0	725	0	0
GTF3C2__P1P2	8	0.0005586	4.9462e-06	2.8e-05	159	7	-1.866	0.96176	0.98807	1.0	760	0	0
HMGCR__P1P2	8	0.00061427	4.9462e-06	2.8e-05	160	7	-1.4672	0.99871	1.0	1.0	872	0	0
CHERP__P1P2	8	0.00061466	4.9462e-06	2.8e-05	161	7	-1.8048	0.9853	0.99812	1.0	802	0	0
RBM34__P1P2	8	0.00069969	4.9462e-06	2.8e-05	162	7	-1.5942	0.99928	1.0	1.0	883	0	0
RBPMS2__P1P2	8	0.00071261	4.9462e-06	2.8e-05	163	7	-1.2827	0.78076	0.76578	1.0	558	0	0
HUWE1__P1P2	8	0.0007991	4.9462e-06	2.8e-05	164	7	-1.3314	0.85579	0.86596	1.0	635	0	0
MRGBP__P1P2	8	0.00080703	4.9462e-06	2.8e-05	165	7	-1.1281	0.99802	1.0	1.0	866	0	0
CENPQ__P1P2	11	0.00081113	4.9462e-06	2.8e-05	166	9	-1.0012	0.96748	0.98297	1.0	773	0	0
KAT5__P1P2	8	0.0008326	4.9462e-06	2.8e-05	167	6	-1.9427	0.87769	0.896	1.0	652	0	0
PHF8__P1P2	11	0.00087248	4.9462e-06	2.8e-05	168	9	-0.84726	0.9925	0.99893	1.0	828	0	0
RRNAD1__P1P2	8	0.00087637	4.9462e-06	2.8e-05	169	7	-1.5826	0.63955	0.51391	1.0	426	0	0
NUTF2__P1P2	8	0.00088001	4.9462e-06	2.8e-05	170	6	-1.3931	0.85427	0.8621	1.0	633	0	0
DCLRE1B__P1P2	8	0.0009285	4.9462e-06	2.8e-05	171	7	-1.6074	0.98228	0.99723	1.0	797	0	0
FKBPL__P1P2	8	0.00092898	4.9462e-06	2.8e-05	172	7	-1.6683	0.9992	1.0	1.0	882	0	0
HNRNPA2B1__P1P2	8	0.00096131	4.9462e-06	2.8e-05	173	7	-1.2875	0.99335	0.99969	1.0	833	0	0
SMARCAL1__P1P2	8	0.0011476	1.4839e-05	7e-05	174	7	-1.2861	0.99568	0.99992	1.0	853	0	0
GMEB1__P1P2	8	0.0011774	1.4839e-05	7e-05	175	7	-0.93569	0.99669	0.99997	1.0	857	0	0
TRAPPC13__P1P2	8	0.0012077	1.4839e-05	7e-05	176	7	-0.59861	0.9949	0.99988	1.0	845	0	0
PARN__P1P2	11	0.0012219	4.9462e-06	2.8e-05	177	8	-1.9595	0.37214	0.085554	0.442384	215	0	0
MANSC1__P1P2	8	0.0012376	1.4839e-05	7e-05	178	3	-1.8316	0.96932	0.99219	1.0	774	0	0
HAUS8__P1P2	8	0.0012499	1.4839e-05	7e-05	179	5	-2.0254	0.28839	0.062861	0.35324	170	0	0
SUB1__P1	8	0.0012641	1.4839e-05	7e-05	180	6	-2.0601	0.99481	0.99987	1.0	844	0	0
TAF6__P1P2	8	0.0013419	1.4839e-05	7e-05	181	7	-1.2142	0.99915	1.0	1.0	881	0	0
LIAS__P1P2	8	0.0013774	1.4839e-05	7e-05	182	6	-1.6763	0.76705	0.74569	1.0	542	0	0
NUP188__P1P2	8	0.0015189	1.4839e-05	7e-05	183	6	-1.2265	0.16606	0.020502	0.189881	82	0	0
SLC25A33__P1P2	8	0.0015979	1.4839e-05	7e-05	184	7	-0.69998	0.99915	1.0	1.0	880	0	0
MAU2__P1P2	8	0.00163	1.4839e-05	7e-05	185	7	-1.022	0.9139	0.94304	1.0	688	0	0
MRRF__P1P2	8	0.0016719	1.4839e-05	7e-05	186	6	-1.4707	0.99454	0.99984	1.0	840	0	0
NAA15__P1P2	8	0.0017364	1.4839e-05	7e-05	187	6	-1.8728	0.93498	0.96725	1.0	718	0	0
XPO5__P1P2	8	0.0019514	1.4839e-05	7e-05	188	7	-1.5926	0.99941	1.0	1.0	886	0	0
ESRP1__P1P2	8	0.0019765	1.4839e-05	7e-05	189	7	-0.80392	0.93952	0.9715	1.0	722	0	0
BRMS1__P1P2	8	0.002019	1.4839e-05	7e-05	190	7	-0.71574	0.93284	0.96428	1.0	713	0	0
ACTR5__P1P2	8	0.002036	1.4839e-05	7e-05	191	6	-1.5922	0.437	0.2145	0.778621	265	0	0
SNRNP40__P1P2	8	0.0020975	1.4839e-05	7e-05	192	7	-1.5553	0.99877	1.0	1.0	874	0	0
CCDC12__P1	8	0.0021219	1.4839e-05	7e-05	193	6	-1.7379	0.52689	0.34876	1.0	331	0	0
IPO5__P1P2	8	0.0021669	1.4839e-05	7e-05	194	6	-1.6076	0.80666	0.80682	1.0	585	0	0
SPECC1L__P1P2	8	0.0022574	1.4839e-05	7e-05	195	7	-0.7123	0.99804	1.0	1.0	867	0	0
FAR1__P1P2	8	0.0022716	1.4839e-05	7e-05	196	7	-0.61921	0.99859	1.0	1.0	871	0	0
DDX10__P1P2	8	0.0023511	1.4839e-05	7e-05	197	5	-0.97282	0.68574	0.59638	1.0	464	0	0
UNC45A__P1	8	0.00238	1.4839e-05	7e-05	198	6	-1.9339	0.57597	0.42119	1.0	371	0	0
RPS11__P1P2	8	0.0024182	1.4839e-05	7e-05	199	6	-0.71144	0.76145	0.73901	1.0	532	0	0
PPP2CA__P1P2	8	0.0024939	1.4839e-05	7e-05	200	6	-1.6421	0.98593	0.99837	1.0	804	0	0
TOP1__P1P2	8	0.0025618	1.4839e-05	7e-05	201	6	-1.9979	0.91843	0.94794	1.0	693	0	0
POLG__P1P2	8	0.002581	1.4839e-05	7e-05	202	6	-1.8502	0.63785	0.51183	1.0	424	0	0
MDC1__P1P2	8	0.0025875	1.4839e-05	7e-05	203	6	-1.2883	0.96041	0.98736	1.0	756	0	0
GPBP1__P1P2	8	0.0025919	1.4839e-05	7e-05	204	7	-0.83727	0.9543	0.98386	1.0	745	0	0
ARL14EP__P1P2	8	0.0026453	1.4839e-05	7e-05	205	7	-0.68792	0.99374	0.99974	1.0	839	0	0
PRPF40A__P1P2	8	0.0027202	1.4839e-05	7e-05	206	5	-2.1187	0.91935	0.94947	1.0	695	0	0
CENPL__P1P2	8	0.0027882	1.4839e-05	7e-05	207	7	-0.86782	0.29084	0.062871	0.35324	173	0	0
TRIP13__P1P2	8	0.0028436	2.4731e-05	0.000105	208	6	-0.93385	0.96638	0.9908	1.0	771	0	0
ANKRA2__P1P2	8	0.0029375	2.4731e-05	0.000105	209	7	-1.0755	0.99365	0.99973	1.0	838	0	0
ACLY__P1P2	8	0.0029434	2.4731e-05	0.000105	210	7	-1.171	0.20671	0.028812	0.237736	112	0	0
GOLGA7__P1P2	8	0.0030146	2.4731e-05	0.000105	211	7	-0.79837	0.99913	1.0	1.0	879	0	0
PKMYT1__P1P2	8	0.0030629	2.4731e-05	0.000105	212	7	-1.5892	0.98837	0.99892	1.0	813	0	0
ERC1__P1P2	8	0.003075	2.4731e-05	0.000105	213	7	-0.64883	0.99475	0.99987	1.0	843	0	0
CMC1__P1P2	8	0.0030811	2.4731e-05	0.000105	214	7	-0.98226	0.95279	0.98264	1.0	742	0	0
PSPC1__P1P2	8	0.0031551	2.4731e-05	0.000105	215	7	-0.87946	0.9953	0.99991	1.0	849	0	0
NRBP1__P1P2	8	0.0031605	2.4731e-05	0.000105	216	6	-0.96169	0.97734	0.99522	1.0	783	0	0
MED16__P1P2	8	0.0031909	2.4731e-05	0.000105	217	6	-1.4753	0.88974	0.91151	1.0	663	0	0
