id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
KIAA0020__P1	8	1.1063e-06	4.9462e-06	2.5e-05	33	7	-2.2196	0.38831	0.10278	0.507102	192	0	0
NDUFAF6__P1P2	8	1.138e-06	4.9462e-06	2.5e-05	34	8	-2.2573	0.99999	1.0	1.0	938	0	0
RPL36A__P1P2	8	1.2122e-06	4.9462e-06	2.5e-05	35	8	-2.6252	1.0	1.0	1.0	956	0	0
AUNIP__P1P2	8	1.2368e-06	4.9462e-06	2.5e-05	36	7	-2.0388	0.91026	0.94656	1.0	667	0	0
HUS1__P1P2	8	1.3799e-06	4.9462e-06	2.5e-05	37	8	-3.0799	0.99999	1.0	1.0	942	0	0
TRIP13__P1P2	8	2.2658e-06	4.9462e-06	2.5e-05	38	7	-2.5994	0.90732	0.94342	1.0	661	0	0
MINOS1-NBL1__P1P2	8	2.3987e-06	4.9462e-06	2.5e-05	39	8	-1.1332	1.0	1.0	1.0	954	0	0
NSMCE4A__P1P2	8	2.6599e-06	4.9462e-06	2.5e-05	40	8	-1.6273	1.0	1.0	1.0	953	0	0
KIF18B__P1P2	8	2.7825e-06	4.9462e-06	2.5e-05	41	8	-1.2853	1.0	1.0	1.0	952	0	0
LEO1__P1P2	8	3.1172e-06	4.9462e-06	2.5e-05	42	8	-1.7735	1.0	1.0	1.0	951	0	0
NABP2__P1	8	5.0019e-06	4.9462e-06	2.5e-05	43	8	-2.061	0.99992	1.0	1.0	918	0	0
MUT__P1P2	11	5.0627e-06	4.9462e-06	2.5e-05	44	9	-1.2108	0.99023	0.9986	1.0	821	0	0
SPTLC2__P1P2	8	5.3346e-06	4.9462e-06	2.5e-05	45	8	-1.3764	0.99999	1.0	1.0	947	0	0
POLR1B__P1P2	8	5.4769e-06	4.9462e-06	2.5e-05	46	8	-2.4608	0.99999	1.0	1.0	946	0	0
SEC62__P1P2	8	6.2161e-06	4.9462e-06	2.5e-05	47	8	-1.5676	0.99999	1.0	1.0	945	0	0
WDR48__P1P2	8	6.539e-06	4.9462e-06	2.5e-05	48	7	-1.9753	0.9833	0.99874	1.0	793	0	0
ZNF462__P1P2	8	6.9393e-06	4.9462e-06	2.5e-05	49	8	-1.3001	0.99999	1.0	1.0	944	0	0
WDR89__P1P2	8	7.7933e-06	4.9462e-06	2.5e-05	50	8	-2.2432	0.99828	1.0	1.0	873	0	0
C1D__P1P2	8	8.3388e-06	4.9462e-06	2.5e-05	51	8	-1.2777	0.99999	1.0	1.0	943	0	0
ATF6__P1P2	8	9.3706e-06	4.9462e-06	2.5e-05	52	8	-0.97235	0.99999	1.0	1.0	941	0	0
DDX10__P1P2	8	9.8106e-06	4.9462e-06	2.5e-05	53	7	-2.3019	0.97816	0.99744	1.0	779	0	0
AGPS__P1P2	8	9.841e-06	4.9462e-06	2.5e-05	54	8	-0.85002	0.99999	1.0	1.0	940	0	0
WDR70__P1P2	8	1.009e-05	4.9462e-06	2.5e-05	55	8	-2.2172	0.99998	1.0	1.0	931	0	0
CYLD__P1P2	8	1.0368e-05	4.9462e-06	2.5e-05	56	8	-0.956	0.99999	1.0	1.0	939	0	0
MCTS1__P1P2	8	1.0646e-05	4.9462e-06	2.5e-05	57	6	-1.4785	0.46675	0.17127	0.640292	255	0	0
DROSHA__31531421	8	1.1401e-05	4.9462e-06	2.5e-05	58	7	-2.7387	0.8765	0.90099	1.0	617	0	0
PPP2R5C__P1P2	8	1.1644e-05	4.9462e-06	2.5e-05	59	7	-1.4421	0.98689	0.99927	1.0	803	0	0
MKI67__P1P2	8	1.1855e-05	4.9462e-06	2.5e-05	60	8	-1.3442	0.99999	1.0	1.0	937	0	0
PALB2__P1P2	8	1.3336e-05	4.9462e-06	2.5e-05	61	7	-2.3833	0.94509	0.97803	1.0	716	0	0
CDC26__P1P2	8	1.4975e-05	4.9462e-06	2.5e-05	62	7	-2.4492	0.98979	0.99952	1.0	820	0	0
RNF8__P1P2	8	1.5026e-05	4.9462e-06	2.5e-05	63	8	-1.8979	0.99996	1.0	1.0	927	0	0
TUBA1C__P1P2	8	1.6176e-05	4.9462e-06	2.5e-05	64	8	-0.74352	0.99998	1.0	1.0	936	0	0
WDR7__P1P2	8	1.639e-05	4.9462e-06	2.5e-05	65	8	-1.0062	0.99998	1.0	1.0	935	0	0
RPL14__P1P2	8	1.778e-05	4.9462e-06	2.5e-05	66	8	-2.0323	0.99998	1.0	1.0	934	0	0
BMS1__P1P2	8	1.8301e-05	4.9462e-06	2.5e-05	67	7	-2.134	0.96302	0.99119	1.0	740	0	0
DUSP12__P1P2	8	2.0915e-05	4.9462e-06	2.5e-05	68	7	-1.9411	0.37421	0.087414	0.459278	182	0	0
DCPS__P1P2	8	2.1216e-05	4.9462e-06	2.5e-05	69	8	-2.0644	0.99998	1.0	1.0	932	0	0
PPP4R2__P1P2	8	2.2259e-05	4.9462e-06	2.5e-05	70	8	-1.4666	0.99972	1.0	1.0	901	0	0
DICER1__P1P2	8	2.4445e-05	4.9462e-06	2.5e-05	71	8	-1.6334	0.99972	1.0	1.0	900	0	0
DGCR8__P1P2	8	2.6366e-05	4.9462e-06	2.5e-05	72	8	-1.5392	0.99997	1.0	1.0	929	0	0
CCS__P1P2	8	2.6393e-05	4.9462e-06	2.5e-05	73	8	-1.0765	0.99997	1.0	1.0	930	0	0
PHF8__P1P2	11	2.6633e-05	4.9462e-06	2.5e-05	74	10	-1.0346	0.99547	0.99968	1.0	848	0	0
CHEK1__P1P2	8	3.0721e-05	4.9462e-06	2.5e-05	75	8	-2.5677	0.99993	1.0	1.0	920	0	0
ZWILCH__P1P2	8	3.4133e-05	4.9462e-06	2.5e-05	76	8	-1.6046	0.9998	1.0	1.0	907	0	0
USP1__P1P2	8	3.4547e-05	4.9462e-06	2.5e-05	77	8	-1.164	0.99995	1.0	1.0	924	0	0
ZZZ3__P1P2	8	3.5295e-05	4.9462e-06	2.5e-05	78	8	-1.2391	0.99996	1.0	1.0	928	0	0
ESRP1__P1P2	8	3.5957e-05	4.9462e-06	2.5e-05	79	7	-0.96723	0.59206	0.39051	1.0	355	0	0
SMN2__69345238	8	3.926e-05	4.9462e-06	2.5e-05	80	7	-2.2435	0.84946	0.86448	1.0	587	0	0
MDM4__P1P2	8	4.3762e-05	4.9462e-06	2.5e-05	81	7	-2.085	0.99256	0.99981	1.0	827	0	0
BTAF1__P1P2	8	4.5202e-05	4.9462e-06	2.5e-05	82	7	-1.4947	0.99273	0.99983	1.0	828	0	0
GPALPP1__P1P2	8	4.5836e-05	4.9462e-06	2.5e-05	83	7	-1.2553	0.92926	0.96606	1.0	692	0	0
SPAG9__P1P2	8	4.6588e-05	4.9462e-06	2.5e-05	84	8	-0.58634	0.99995	1.0	1.0	926	0	0
CTDSPL2__P1P2	8	4.7918e-05	4.9462e-06	2.5e-05	85	8	-2.0673	0.99658	0.99998	1.0	857	0	0
ZAR1L__P1P2	8	4.8028e-05	4.9462e-06	2.5e-05	86	8	-2.4475	0.99813	1.0	1.0	872	0	0
LUZP1__P1P2	8	4.8634e-05	4.9462e-06	2.5e-05	87	8	-0.76762	0.99995	1.0	1.0	925	0	0
NPLOC4__P1P2	8	5.0807e-05	4.9462e-06	2.5e-05	88	8	-1.5361	0.99977	1.0	1.0	906	0	0
RIF1__P1P2	8	5.4939e-05	4.9462e-06	2.5e-05	89	8	-2.1142	0.99995	1.0	1.0	923	0	0
HES1__P1P2	8	5.556e-05	4.9462e-06	2.5e-05	90	8	-0.83449	0.99994	1.0	1.0	922	0	0
U2SURP__P1P2	8	5.5603e-05	4.9462e-06	2.5e-05	91	7	-1.7272	0.98552	0.99905	1.0	798	0	0
CNOT3__P1P2	8	5.975e-05	4.9462e-06	2.5e-05	92	8	-1.251	0.99994	1.0	1.0	921	0	0
GTF3C4__P1P2	8	6.2633e-05	4.9462e-06	2.5e-05	93	8	-1.9002	0.99897	1.0	1.0	880	0	0
HEATR3__P1P2	8	6.3752e-05	4.9462e-06	2.5e-05	94	8	-2.2878	0.99794	1.0	1.0	867	0	0
INO80C__P1P2	8	6.8031e-05	4.9462e-06	2.5e-05	95	8	-0.6535	0.99993	1.0	1.0	919	0	0
ZNF296__P1P2	8	8.1349e-05	4.9462e-06	2.5e-05	96	8	-0.8511	0.99992	1.0	1.0	917	0	0
PPME1__P1P2	8	8.2675e-05	4.9462e-06	2.5e-05	97	8	-1.5103	0.99983	1.0	1.0	910	0	0
NEK2__P1P2	8	8.3099e-05	4.9462e-06	2.5e-05	98	7	-1.0566	0.96539	0.99205	1.0	749	0	0
CMC1__P1P2	8	8.3777e-05	4.9462e-06	2.5e-05	99	8	-0.93405	0.99992	1.0	1.0	916	0	0
PDS5A__P1P2	8	8.6728e-05	4.9462e-06	2.5e-05	100	8	-0.50348	0.99991	1.0	1.0	915	0	0
SNRPB2__P1P2	8	9.2571e-05	4.9462e-06	2.5e-05	101	8	-0.70822	0.9999	1.0	1.0	912	0	0
MDC1__P1P2	8	9.4181e-05	4.9462e-06	2.5e-05	102	7	-1.2132	0.63342	0.4408	1.0	395	0	0
AK2__P1P2	8	9.5131e-05	4.9462e-06	2.5e-05	103	8	-0.60857	0.9999	1.0	1.0	914	0	0
H2AFZ__P1P2	8	9.9723e-05	4.9462e-06	2.5e-05	104	8	-1.1439	0.9999	1.0	1.0	913	0	0
RBPMS2__P1P2	8	0.00011154	4.9462e-06	2.5e-05	105	7	-1.1756	0.44148	0.14876	0.587809	230	0	0
RPS8__P1P2	8	0.00011721	4.9462e-06	2.5e-05	106	7	-1.8972	0.88448	0.91224	1.0	626	0	0
MRRF__P1P2	8	0.00013257	4.9462e-06	2.5e-05	107	8	-1.5313	0.99987	1.0	1.0	911	0	0
ILK__P1P2	8	0.00014311	4.9462e-06	2.5e-05	108	8	-1.5431	0.99911	1.0	1.0	884	0	0
KAT2A__P1P2	8	0.00014353	4.9462e-06	2.5e-05	109	6	-1.5977	0.94189	0.97587	1.0	714	0	0
CHERP__P1P2	8	0.00014763	4.9462e-06	2.5e-05	110	6	-1.9442	0.63513	0.44611	1.0	397	0	0
DPF2__P1	8	0.00014857	4.9462e-06	2.5e-05	111	7	-1.0789	0.98565	0.99908	1.0	799	0	0
PPP1CB__P1P2	8	0.00015975	4.9462e-06	2.5e-05	112	6	-1.6373	0.92142	0.95928	1.0	682	0	0
MIEF1__P1P2	8	0.00017116	4.9462e-06	2.5e-05	113	8	-0.87807	0.99983	1.0	1.0	909	0	0
FNBP4__P1P2	8	0.00017406	4.9462e-06	2.5e-05	114	7	-1.0326	0.99475	0.99992	1.0	842	0	0
TRIM24__P1P2	8	0.00018634	4.9462e-06	2.5e-05	115	8	-0.61272	0.99981	1.0	1.0	908	0	0
LIAS__P1P2	8	0.00021353	4.9462e-06	2.5e-05	116	6	-1.4797	0.7437	0.67659	1.0	480	0	0
PRKDC__P1P2	8	0.00022598	4.9462e-06	2.5e-05	117	7	-1.0801	0.99594	0.99997	1.0	850	0	0
CCDC137__P1P2	8	0.0002266	4.9462e-06	2.5e-05	118	8	-1.2155	0.99977	1.0	1.0	905	0	0
POLE4__P1P2	8	0.00024137	4.9462e-06	2.5e-05	119	7	-0.89963	0.83469	0.84943	1.0	565	0	0
DNAJC2__P1P2	8	0.00024407	4.9462e-06	2.5e-05	120	6	-1.5309	0.75813	0.70525	1.0	499	0	0
PDSS1__P1P2	11	0.00024972	4.9462e-06	2.5e-05	121	10	-1.2048	0.99421	0.99949	1.0	837	0	0
ARHGEF5__144052240	8	0.00025002	4.9462e-06	2.5e-05	122	8	-0.56555	0.99975	1.0	1.0	904	0	0
DCP2__P1P2	8	0.00025763	4.9462e-06	2.5e-05	123	7	-0.87369	0.96659	0.99266	1.0	754	0	0
CENPQ__P1P2	11	0.00026166	4.9462e-06	2.5e-05	124	10	-0.86885	0.98074	0.99461	1.0	786	0	0
ZC3H4__P1	8	0.00026223	4.9462e-06	2.5e-05	125	7	-1.1478	0.99505	0.99993	1.0	844	0	0
DHX35__P1P2	8	0.00026383	4.9462e-06	2.5e-05	126	7	-1.6542	0.98373	0.99878	1.0	794	0	0
NXT1__P1P2	8	0.00026556	4.9462e-06	2.5e-05	127	8	-0.78272	0.99973	1.0	1.0	903	0	0
UBA5__P1P2	8	0.00027401	4.9462e-06	2.5e-05	128	8	-0.82887	0.9971	1.0	1.0	864	0	0
ZRSR2__P1P2	8	0.00028142	4.9462e-06	2.5e-05	129	7	-1.981	0.7579	0.70525	1.0	498	0	0
DNMT1__P1P2	8	0.00029034	4.9462e-06	2.5e-05	130	6	-1.9863	0.97805	0.99742	1.0	778	0	0
XRCC1__P1P2	11	0.00029249	4.9462e-06	2.5e-05	131	9	-1.3484	0.84885	0.79625	1.0	585	0	0
GNB2L1__P1P2	8	0.00029366	4.9462e-06	2.5e-05	132	7	-1.9645	0.98966	0.99951	1.0	819	0	0
SLC25A33__P1P2	8	0.00030066	4.9462e-06	2.5e-05	133	7	-0.74136	0.99413	0.9999	1.0	836	0	0
COL4A3BP__P1P2	8	0.000304	4.9462e-06	2.5e-05	134	8	-0.99202	0.9997	1.0	1.0	899	0	0
OBFC1__P1P2	8	0.00031189	4.9462e-06	2.5e-05	135	6	-1.72	0.62685	0.43583	1.0	388	0	0
PPIL1__P1P2	8	0.00035653	4.9462e-06	2.5e-05	136	7	-1.6323	0.95737	0.98763	1.0	730	0	0
CWC25__P1P2	8	0.00037615	4.9462e-06	2.5e-05	137	8	-0.57196	0.99962	1.0	1.0	896	0	0
TMEM68__P1P2	8	0.00038333	4.9462e-06	2.5e-05	138	7	-0.74274	0.98488	0.99893	1.0	797	0	0
RPS4Y1__P1P2	8	0.00040009	4.9462e-06	2.5e-05	139	8	-0.61438	0.9996	1.0	1.0	895	0	0
DDRGK1__P1P2	8	0.00040143	4.9462e-06	2.5e-05	140	7	-0.81388	0.53792	0.30835	0.963749	310	0	0
FECH__P1P2	8	0.00041977	4.9462e-06	2.5e-05	141	7	-1.4561	0.97905	0.99772	1.0	781	0	0
ANLN__P1P2	8	0.00042042	4.9462e-06	2.5e-05	142	7	-1.3207	0.98702	0.99929	1.0	804	0	0
FOXK2__P1P2	8	0.00042814	4.9462e-06	2.5e-05	143	8	-0.32648	0.99957	1.0	1.0	894	0	0
EMC1__P1P2	8	0.00044444	4.9462e-06	2.5e-05	144	7	-1.7202	0.9929	0.99985	1.0	829	0	0
SF1__P1P2	8	0.00046787	4.9462e-06	2.5e-05	145	8	-0.50374	0.99953	1.0	1.0	893	0	0
POLG__P1P2	8	0.0004831	4.9462e-06	2.5e-05	146	7	-1.2254	0.90063	0.93505	1.0	650	0	0
LIMS1__P1P2	8	0.00048959	4.9462e-06	2.5e-05	147	7	-1.0558	0.834	0.84943	1.0	564	0	0
VWA9__P1P2	8	0.0004901	4.9462e-06	2.5e-05	148	7	-1.4767	0.97412	0.9962	1.0	772	0	0
KIF22__P1	8	0.00050413	4.9462e-06	2.5e-05	149	7	-0.76291	0.96642	0.9926	1.0	753	0	0
DNAJC3__P1P2	8	0.00050646	4.9462e-06	2.5e-05	150	8	-0.81949	0.99949	1.0	1.0	892	0	0
TERF1__P1P2	8	0.0005097	4.9462e-06	2.5e-05	151	8	-0.83665	0.99949	1.0	1.0	891	0	0
UBE2G2__P1P2	8	0.00054996	4.9462e-06	2.5e-05	152	7	-0.97968	0.98945	0.99947	1.0	816	0	0
RBM14-RBM4__P2	8	0.00055591	4.9462e-06	2.5e-05	153	6	-1.6627	0.54377	0.32059	0.98614	313	0	0
PKMYT1__P1P2	8	0.00057341	4.9462e-06	2.5e-05	154	7	-1.0141	0.98567	0.99908	1.0	800	0	0
PPP6C__P1P2	8	0.00059954	4.9462e-06	2.5e-05	155	8	-0.51837	0.9994	1.0	1.0	889	0	0
RRNAD1__P1P2	8	0.00062446	4.9462e-06	2.5e-05	156	7	-1.098	0.98104	0.99816	1.0	787	0	0
ANKRD49__P1P2	8	0.00064475	4.9462e-06	2.5e-05	157	8	-1.4597	0.99936	1.0	1.0	888	0	0
PARL__P1P2	8	0.00067754	4.9462e-06	2.5e-05	158	8	-0.7197	0.99881	1.0	1.0	878	0	0
ZNHIT3__P1P2	8	0.00068852	4.9462e-06	2.5e-05	159	7	-1.2559	0.99353	0.99988	1.0	832	0	0
ARHGAP4__P1	8	0.00072944	4.9462e-06	2.5e-05	160	7	-1.2621	0.50053	0.23209	0.791582	282	0	0
RBM34__P1P2	8	0.0007341	4.9462e-06	2.5e-05	161	6	-1.0439	0.57362	0.35865	1.0	336	0	0
EIF4H__P1P2	8	0.0007412	4.9462e-06	2.5e-05	162	8	-0.64949	0.99926	1.0	1.0	887	0	0
PARN__P1P2	11	0.0007523	4.9462e-06	2.5e-05	163	9	-1.2789	0.99402	0.99942	1.0	834	0	0
USP42__P1P2	8	0.00078761	4.9462e-06	2.5e-05	164	8	-0.64059	0.99921	1.0	1.0	886	0	0
TAF9__P1P2	8	0.000792	4.9462e-06	2.5e-05	165	7	-0.89745	0.98913	0.99946	1.0	813	0	0
PPP2CA__P1P2	8	0.00079228	4.9462e-06	2.5e-05	166	8	-1.6237	0.99803	1.0	1.0	870	0	0
RAB1A__P1P2	8	0.00080687	4.9462e-06	2.5e-05	167	8	-0.68932	0.99919	1.0	1.0	885	0	0
TAF6__P1P2	8	0.00082509	4.9462e-06	2.5e-05	168	7	-1.0505	0.65643	0.4811	1.0	417	0	0
TLN1__P1P2	8	0.00087706	4.9462e-06	2.5e-05	169	7	-0.50864	0.81755	0.81346	1.0	555	0	0
TIMM17B__P1P2	8	0.00089877	4.9462e-06	2.5e-05	170	8	-0.97487	0.9991	1.0	1.0	883	0	0
PYGO2__P1P2	8	0.00091857	4.9462e-06	2.5e-05	171	8	-0.35657	0.99908	1.0	1.0	882	0	0
TINF2__P1P2	8	0.00092282	4.9462e-06	2.5e-05	172	8	-1.56	0.99709	1.0	1.0	863	0	0
ILF3__P1P2	8	0.00092769	4.9462e-06	2.5e-05	173	8	-1.0137	0.99907	1.0	1.0	881	0	0
MAGOHB__P1P2	8	0.00096095	4.9462e-06	2.5e-05	174	4	-1.4096	0.89375	0.9242	1.0	642	0	0
ACLY__P1P2	8	0.0010031	4.9462e-06	2.5e-05	175	6	-1.2587	0.23785	0.012835	0.102341	113	0	0
GOLGA7__P1P2	8	0.0010325	4.9462e-06	2.5e-05	176	7	-0.74385	0.99326	0.99988	1.0	830	0	0
HMBS__P1	8	0.0010505	4.9462e-06	2.5e-05	177	6	-1.356	0.58331	0.37555	1.0	345	0	0
ERC1__P1P2	8	0.0010799	4.9462e-06	2.5e-05	178	8	-0.74653	0.99841	1.0	1.0	875	0	0
NPM1__P1P2	8	0.0010849	4.9462e-06	2.5e-05	179	8	-1.4627	0.99892	1.0	1.0	879	0	0
CCDC12__P1	8	0.0011433	4.9462e-06	2.5e-05	180	7	-1.4374	0.91852	0.9558	1.0	677	0	0
BCKDHA__P1	8	0.0011943	4.9462e-06	2.5e-05	181	7	-1.6471	0.79786	0.77491	1.0	535	0	0
INTS10__P1P2	8	0.0012008	4.9462e-06	2.5e-05	182	6	-1.1388	0.60542	0.41246	1.0	368	0	0
PLEKHA5__P1P2	8	0.0012084	4.9462e-06	2.5e-05	183	8	-0.74317	0.99879	1.0	1.0	877	0	0
MOSPD2__P1P2	8	0.0012467	4.9462e-06	2.5e-05	184	7	-1.0377	0.98073	0.99811	1.0	785	0	0
TAF11__P1P2	8	0.0012733	4.9462e-06	2.5e-05	185	7	-0.87194	0.79664	0.77374	1.0	533	0	0
UNC45A__P1	8	0.0013031	4.9462e-06	2.5e-05	186	6	-1.2978	0.67448	0.52373	1.0	432	0	0
EXOC5__P1P2	8	0.0013735	4.9462e-06	2.5e-05	187	7	-1.4098	0.98722	0.99931	1.0	807	0	0
DCLRE1B__P1P2	8	0.0013945	4.9462e-06	2.5e-05	188	7	-0.96594	0.98028	0.99796	1.0	784	0	0
FZR1__P1P2	8	0.001563	4.9462e-06	2.5e-05	189	7	-0.94533	0.82879	0.8363	1.0	559	0	0
FKBPL__P1P2	8	0.0015781	4.9462e-06	2.5e-05	190	8	-1.1342	0.99842	1.0	1.0	876	0	0
PTBP1__P1P2	8	0.0016005	1.4839e-05	6.7e-05	191	6	-1.1438	0.9722	0.99539	1.0	769	0	0
ARHGEF18__P1P2	8	0.0016015	1.4839e-05	6.7e-05	192	7	-0.57984	0.89763	0.93181	1.0	645	0	0
PPP6R3__P1P2	8	0.0016135	1.4839e-05	6.7e-05	193	8	-0.94514	0.99839	1.0	1.0	874	0	0
FOXK1__P1P2	8	0.0017482	1.4839e-05	6.7e-05	194	8	-0.77394	0.99811	1.0	1.0	871	0	0
C1QTNF9B-AS1__P1P2	8	0.0017837	1.4839e-05	6.7e-05	195	7	-0.97869	0.68664	0.54814	1.0	439	0	0
ZFC3H1__P1P2	8	0.0017943	1.4839e-05	6.7e-05	196	7	-0.5311	0.79104	0.76311	1.0	527	0	0
GTF2H2__ENST00000274400.5_ENST00000330280.7	8	0.0018034	1.4839e-05	6.7e-05	197	5	-1.7959	0.85024	0.86533	1.0	589	0	0
NUTF2__P1P2	8	0.0019347	1.4839e-05	6.7e-05	198	7	-1.827	0.86861	0.8893	1.0	613	0	0
ANKRA2__P1P2	8	0.001985	1.4839e-05	6.7e-05	199	7	-0.97286	0.98236	0.9985	1.0	792	0	0
BRMS1__P1P2	8	0.0020251	1.4839e-05	6.7e-05	200	8	-0.71362	0.99797	1.0	1.0	869	0	0
ARAP3__P1P2	8	0.0020397	1.4839e-05	6.7e-05	201	8	-0.38502	0.99796	1.0	1.0	868	0	0
BRAP__P1P2	8	0.0021242	1.4839e-05	6.7e-05	202	7	-0.71675	0.98893	0.99944	1.0	812	0	0
CPNE1__P1P2	8	0.0021613	1.4839e-05	6.7e-05	203	7	-0.97552	0.98004	0.99791	1.0	783	0	0
C8orf59__P1P2	8	0.0022296	1.4839e-05	6.7e-05	204	7	-0.99849	0.98657	0.99924	1.0	802	0	0
TACC3__P1	8	0.0022513	1.4839e-05	6.7e-05	205	5	-1.5929	0.7109	0.62336	1.0	451	0	0
DBF4__P1P2	8	0.0022636	1.4839e-05	6.7e-05	206	7	-1.0508	0.98142	0.99824	1.0	788	0	0
CFDP1__P1	8	0.0023577	1.4839e-05	6.7e-05	207	5	-1.4637	0.89875	0.93376	1.0	647	0	0
ELOVL6__P1P2	8	0.0024124	1.4839e-05	6.7e-05	208	7	-0.42562	0.68484	0.54813	1.0	437	0	0
HUWE1__P1P2	8	0.0024323	1.4839e-05	6.7e-05	209	7	-0.56847	0.83622	0.84944	1.0	567	0	0
WEE1__P1P2	8	0.0024365	1.4839e-05	6.7e-05	210	6	-1.568	0.41361	0.12201	0.551632	211	0	0
HMGCR__P1P2	8	0.0024996	1.4839e-05	6.7e-05	211	8	-1.3148	0.9975	1.0	1.0	866	0	0
ZFYVE9__P1P2	8	0.0025303	1.4839e-05	6.7e-05	212	8	-0.24472	0.99747	1.0	1.0	865	0	0
CHTF18__P1P2	8	0.0027638	1.4839e-05	6.7e-05	213	6	-1.2168	0.97173	0.99518	1.0	766	0	0
UHRF1__P1P2	8	0.0028334	1.4839e-05	6.7e-05	214	7	-1.3454	0.89046	0.92081	1.0	635	0	0
TRAPPC13__P1P2	8	0.0029204	1.4839e-05	6.7e-05	215	8	-0.35786	0.99708	1.0	1.0	862	0	0
